Freq.	V(v01)
Step Information: Run=1  (Run: 1/100)
8.65209450937981e+003	(-1.91068303467814e+000dB,1.52813014841770e+002°)
8.85362767999915e+003	(-2.01666937407767e+000dB,1.51630621703442e+002°)
9.05985516120604e+003	(-2.13578121655383e+000dB,1.50362204873362e+002°)
9.27088629754076e+003	(-2.27021480370211e+000dB,1.48998558205722e+002°)
9.48683298050513e+003	(-2.42263463675565e+000dB,1.47529270233320e+002°)
9.70780970788884e+003	(-2.59629539525153e+000dB,1.45942558595260e+002°)
9.93393364447772e+003	(-2.79520184020426e+000dB,1.44225086067033e+002°)
1.01653246841761e+004	(-3.02432088237434e+000dB,1.42361757962410e+002°)
1.04021055135759e+004	(-3.28986649217377e+000dB,1.40335500273530e+002°)
1.06444016770073e+004	(-3.59968840843541e+000dB,1.38127015293111e+002°)
1.08923416431030e+004	(-3.96381252573438e+000dB,1.35714502993544e+002°)
1.11460568729152e+004	(-4.39521000225427e+000dB,1.33073313660238e+002°)
1.14056818896168e+004	(-4.91092509283761e+000dB,1.30175440417519e+002°)
1.16713543498284e+004	(-5.53379375730314e+000dB,1.26988621941725e+002°)
1.19432151166049e+004	(-6.29519521662458e+000dB,1.23474486242549e+002°)
1.22214083341234e+004	(-7.23974546760367e+000dB,1.19584298945636e+002°)
1.25060815041100e+004	(-8.43397725289396e+000dB,1.15248481711969e+002°)
1.27973855640478e+004	(-9.98414637776112e+000dB,1.10348552884837e+002°)
1.30954749672050e+004	(-1.20781341390066e+001dB,1.04631722633127e+002°)
1.34005077645289e+004	(-1.51052261283183e+001dB,9.73852895111071e+001°)
1.37126456884462e+004	(-2.01202861598013e+001dB,8.55137179331916e+001°)
1.40320542386159e+004	(-3.05698840945297e+001dB,3.14336729365577e+001°)
1.43589027696791e+004	(-2.23304775575243e+001dB,-6.84313818300926e+001°)
1.46933645810534e+004	(-1.60168966325340e+001dB,-8.43899637339278e+001°)
1.50356170088181e+004	(-1.24035833478803e+001dB,-9.28821672167820e+001°)
1.53858415197409e+004	(-9.94718598411383e+000dB,-9.95050116784414e+001°)
1.57442238074931e+004	(-8.14225927752948e+000dB,-1.05269415111101e+002°)
1.61109538911075e+004	(-6.75999615194285e+000dB,-1.10472154638242e+002°)
1.64862262157287e+004	(-5.67488926770440e+000dB,-1.15224692389183e+002°)
1.68702397557104e+004	(-4.80899759984500e+000dB,-1.19580095491069e+002°)
1.72631981201147e+004	(-4.10981841381647e+000dB,-1.23572060406268e+002°)
1.76653096606676e+004	(-3.53991988016583e+000dB,-1.27228052850026e+002°)
1.80767875822307e+004	(-3.07164413979277e+000dB,-1.30574289356928e+002°)
1.84978500558444e+004	(-2.68408393303253e+000dB,-1.33636558101387e+002°)
1.89287203344058e+004	(-2.36117302943350e+000dB,-1.36440047422101e+002°)
1.93696268710396e+004	(-2.09042075149722e+000dB,-1.39008926047928e+002°)
1.98208034402278e+004	(-1.86202957044103e+000dB,-1.41365951034609e+002°)
2.02824892617594e+004	(-1.66825773760682e+000dB,-1.43532204307221e+002°)
2.07549291275680e+004	(-1.50294804472403e+000dB,-1.45526964955987e+002°)
2.12383735315241e+004	(-1.36117392045737e+000dB,-1.47367690960258e+002°)
2.17330788022496e+004	(-1.23897073854430e+000dB,-1.49070077571470e+002°)
2.22393072390275e+004	(-1.13313016728892e+000dB,-1.50648163482733e+002°)
2.27573272508755e+004	(-1.04104174599919e+000dB,-1.52114462675613e+002°)
2.32874134988607e+004	(-9.60570154816595e-001dB,-1.53480106401000e+002°)
2.38298470417284e+004	(-8.89959642165638e-001dB,-1.54754985093536e+002°)
2.43849154849229e+004	(-8.27759229681084e-001dB,-1.55947883989919e+002°)
2.49529131330801e+004	(-7.72763891736862e-001dB,-1.57066609002985e+002°)
2.55341411460712e+004	(-7.23968074008157e-001dB,-1.58118101262351e+002°)
2.61289076986823e+004	(-6.80528786125074e-001dB,-1.59108539919918e+002°)
2.67375281440123e+004	(-6.41736156519734e-001dB,-1.60043433538085e+002°)
2.73603251806772e+004	(-6.06989829637774e-001dB,-1.60927700783235e+002°)
2.79976290239096e+004	(-5.75779957953786e-001dB,-1.61765741346225e+002°)
2.86497775806430e+004	(-5.47671823940452e-001dB,-1.62561498081288e+002°)
2.93171166286742e+004	(-5.22293342641990e-001dB,-1.63318511346044e+002°)
2.99999999999999e+004	(-4.99324860400252e-001dB,-1.64039966472045e+002°)
3.06987897684225e+004	(-4.78490791948214e-001dB,-1.64728735219299e+002°)
3.14138564415269e+004	(-4.59552735763047e-001dB,-1.65387411982956e+002°)
3.21455791571281e+004	(-4.42303783202622e-001dB,-1.66018345434331e+002°)
3.28943458842954e+004	(-4.26563795742801e-001dB,-1.66623666196189e+002°)
3.36605536290588e+004	(-4.12175470523764e-001dB,-1.67205311076361e+002°)
3.44446086449064e+004	(-3.99001050383355e-001dB,-1.67765044315276e+002°)
3.52469266481858e+004	(-3.86919562856883e-001dB,-1.68304476242213e+002°)
3.60679330385222e+004	(-3.75824494987749e-001dB,-1.68825079681619e+002°)
3.69080631243713e+004	(-3.65621828530811e-001dB,-1.69328204404268e+002°)
3.77677623538249e+004	(-3.56228374259326e-001dB,-1.69815089877628e+002°)
3.86474865507939e+004	(-3.47570355380532e-001dB,-1.70286876534912e+002°)
3.95477021566921e+004	(-3.39582199128160e-001dB,-1.70744615752241e+002°)
4.04688864777495e+004	(-3.32205502903343e-001dB,-1.71189278697479e+002°)
4.14115279380864e+004	(-3.25388147237127e-001dB,-1.71621764192124e+002°)
4.23761263386825e+004	(-3.19083532638476e-001dB,-1.72042905708539e+002°)
4.33631931223777e+004	(-3.13249921291232e-001dB,-1.72453477608460e+002°)
4.43732516450461e+004	(-3.07849867749811e-001dB,-1.72854200714645e+002°)
4.54068374530861e+004	(-3.02849725395984e-001dB,-1.73245747295441e+002°)
4.64644985673743e+004	(-2.98219217566691e-001dB,-1.73628745531667e+002°)
4.75467957738332e+004	(-2.93931064035697e-001dB,-1.74003783526237e+002°)
4.86543029207677e+004	(-2.89960654998758e-001dB,-1.74371412909249e+002°)
4.97876072231266e+004	(-2.86285765929044e-001dB,-1.74732152084610e+002°)
5.09473095738521e+004	(-2.82886307684115e-001dB,-1.75086489158509e+002°)
5.21340248624810e+004	(-2.79744107091869e-001dB,-1.75434884585071e+002°)
5.33483823011675e+004	(-2.76842713950996e-001dB,-1.75777773560212e+002°)
5.45910257582993e+004	(-2.74167230977606e-001dB,-1.76115568190974e+002°)
5.58626140998858e+004	(-2.71704163729622e-001dB,-1.76448659464375e+002°)
5.71638215388972e+004	(-2.69441287963513e-001dB,-1.76777419036940e+002°)
5.84953379927411e+004	(-2.67367532235819e-001dB,-1.77102200863661e+002°)
5.98578694490661e+004	(-2.65472873865155e-001dB,-1.77423342682933e+002°)
6.12521383400856e+004	(-2.63748246627801e-001dB,-1.77741167372159e+002°)
6.26788839256209e+004	(-2.62185458780953e-001dB,-1.78055984187036e+002°)
6.41388626850667e+004	(-2.60777120194087e-001dB,-1.78368089896124e+002°)
6.56328487184863e+004	(-2.59516577530578e-001dB,-1.78677769820974e+002°)
6.71616341570499e+004	(-2.58397856559312e-001dB,-1.78985298791031e+002°)
6.87260295830329e+004	(-2.57415610794214e-001dB,-1.79290942021487e+002°)
7.03268644595973e+004	(-2.56565075762588e-001dB,-1.79594955921427e+002°)
7.19649875705844e+004	(-2.55842028290419e-001dB,-1.79897588838814e+002°)
7.36412674705506e+004	(-2.55242750269472e-001dB,1.79800918251806e+002°)
7.53565929452870e+004	(-2.54763996437563e-001dB,1.79500331113605e+002°)
7.71118734830655e+004	(-2.54402965759548e-001dB,1.79200421659059e+002°)
7.89080397568611e+004	(-2.54157276048465e-001dB,1.78900967404539e+002°)
8.07460441178071e+004	(-2.54024941507096e-001dB,1.78601750964103e+002°)
8.26268611001446e+004	(-2.54004352911693e-001dB,1.78302559579015e+002°)
8.45514879379332e+004	(-2.54094260188904e-001dB,1.78003184679876e+002°)
8.65209450937978e+004	(-2.54293757169626e-001dB,1.77703421478578e+002°)
8.85362767999911e+004	(-2.54602268327076e-001dB,1.77403068587506e+002°)
9.05985516120600e+004	(-2.55019537329173e-001dB,1.77101927663716e+002°)
9.27088629754072e+004	(-2.55545617255393e-001dB,1.76799803076006e+002°)
9.48683298050509e+004	(-2.56180862345875e-001dB,1.76496501592980e+002°)
9.70780970788880e+004	(-2.56925921165491e-001dB,1.76191832090425e+002°)
9.93393364447768e+004	(-2.57781731079628e-001dB,1.75885605276435e+002°)
1.00000000000000e+005	(-2.58048792864520e-001dB,1.75797135119929e+002°)
Step Information: Run=4  (Run: 4/100)
3.00000000000000e+003	(2.57643567700654e-001dB,1.72900810478607e+002°)
3.06987897684226e+003	(2.56423851491790e-001dB,1.72720544820918e+002°)
3.14138564415270e+003	(2.55127037975906e-001dB,1.72534952303991e+002°)
3.21455791571282e+003	(2.53747365198704e-001dB,1.72343820262303e+002°)
3.28943458842955e+003	(2.52278556155901e-001dB,1.72146923710714e+002°)
3.36605536290589e+003	(2.50713764688894e-001dB,1.71944024393249e+002°)
3.44446086449065e+003	(2.49045514861697e-001dB,1.71734869743273e+002°)
3.52469266481859e+003	(2.47265632932224e-001dB,1.71519191745526e+002°)
3.60679330385224e+003	(2.45365170897457e-001dB,1.71296705689315e+002°)
3.69080631243714e+003	(2.43334320432877e-001dB,1.71067108800842e+002°)
3.77677623538250e+003	(2.41162315865109e-001dB,1.70830078741136e+002°)
3.86474865507940e+003	(2.38837324596298e-001dB,1.70585271954324e+002°)
3.95477021566922e+003	(2.36346323147684e-001dB,1.70332321849036e+002°)
4.04688864777496e+003	(2.33674956686516e-001dB,1.70070836793463e+002°)
4.14115279380865e+003	(2.30807379548449e-001dB,1.69800397902038e+002°)
4.23761263386826e+003	(2.27726073843538e-001dB,1.69520556588753e+002°)
4.33631931223778e+003	(2.24411642737366e-001dB,1.69230831858714e+002°)
4.43732516450462e+003	(2.20842574401914e-001dB,1.68930707305672e+002°)
4.54068374530862e+003	(2.16994971920713e-001dB,1.68619627778744e+002°)
4.64644985673744e+003	(2.12842243582613e-001dB,1.68296995676369e+002°)
4.75467957738334e+003	(2.08354746976860e-001dB,1.67962166819568e+002°)
4.86543029207679e+003	(2.03499379072656e-001dB,1.67614445849639e+002°)
4.97876072231268e+003	(1.98239102981611e-001dB,1.67253081087421e+002°)
5.09473095738523e+003	(1.92532400303728e-001dB,1.66877258781971e+002°)
5.21340248624812e+003	(1.86332635773030e-001dB,1.66486096665746e+002°)
5.33483823011676e+003	(1.79587318256895e-001dB,1.66078636720864e+002°)
5.45910257582995e+003	(1.72237238909659e-001dB,1.65653837046549e+002°)
5.58626140998860e+003	(1.64215463289016e-001dB,1.65210562701002e+002°)
5.71638215388974e+003	(1.55446149332352e-001dB,1.64747575371414e+002°)
5.84953379927413e+003	(1.45843157024896e-001dB,1.64263521703164e+002°)
5.98578694490663e+003	(1.35308408074659e-001dB,1.63756920093008e+002°)
6.12521383400858e+003	(1.23729944563791e-001dB,1.63226145720742e+002°)
6.26788839256211e+003	(1.10979623880106e-001dB,1.62669413558882e+002°)
6.41388626850669e+003	(9.69103726214510e-002dB,1.62084759059898e+002°)
6.56328487184865e+003	(8.13529037964753e-002dB,1.61470016174932e+002°)
6.71616341570501e+003	(6.41117784649746e-002dB,1.60822792306524e+002°)
6.87260295830331e+003	(4.49606636030325e-002dB,1.60140439740607e+002°)
7.03268644595976e+003	(2.36366006575578e-002dB,1.59420023040491e+002°)
7.19649875705846e+003	(-1.66948364451561e-004dB,1.58658281819146e+002°)
7.36412674705508e+003	(-2.68085713961736e-002dB,1.57851588238620e+002°)
7.53565929452873e+003	(-5.67092658709092e-002dB,1.56995898522065e+002°)
7.71118734830658e+003	(-9.03651608109499e-002dB,1.56086697713087e+002°)
7.89080397568614e+003	(-1.28363205530005e-001dB,1.55118936892955e+002°)
8.07460441178074e+003	(-1.71400598436256e-001dB,1.54086962090567e+002°)
8.26268611001449e+003	(-2.20308949686941e-001dB,1.52984434227044e+002°)
8.45514879379335e+003	(-2.76084458476073e-001dB,1.51804239678164e+002°)
8.65209450937981e+003	(-3.39925760428257e-001dB,1.50538391491124e+002°)
8.85362767999915e+003	(-4.13281590367748e-001dB,1.49177922071582e+002°)
9.05985516120604e+003	(-4.97911046642681e-001dB,1.47712769427518e+002°)
9.27088629754076e+003	(-5.95960082612899e-001dB,1.46131661050605e+002°)
9.48683298050513e+003	(-7.10058951887395e-001dB,1.44422002550119e+002°)
9.70780970788884e+003	(-8.43446782228419e-001dB,1.42569782638613e+002°)
9.93393364447772e+003	(-1.00013137103277e+000dB,1.40559512489710e+002°)
1.01653246841761e+004	(-1.18509487070688e+000dB,1.38374226335611e+002°)
1.04021055135759e+004	(-1.40455958285670e+000dB,1.35995581735386e+002°)
1.06444016770073e+004	(-1.66633320099079e+000dB,1.33404111877628e+002°)
1.08923416431030e+004	(-1.98026074149354e+000dB,1.30579696747147e+002°)
1.11460568729152e+004	(-2.35882367338000e+000dB,1.27502330169764e+002°)
1.14056818896168e+004	(-2.81795112140205e+000dB,1.24153255490131e+002°)
1.16713543498284e+004	(-3.37815634114581e+000dB,1.20516505026660e+002°)
1.19432151166049e+004	(-4.06621342617412e+000dB,1.16580775109740e+002°)
1.22214083341234e+004	(-4.91781415729362e+000dB,1.12341345082938e+002°)
1.25060815041100e+004	(-5.98216810406647e+000dB,1.07801301433629e+002°)
1.27973855640478e+004	(-7.33081441699889e+000dB,1.02970384073007e+002°)
1.30954749672050e+004	(-9.07654094812356e+000dB,9.78573136353925e+001°)
1.34005077645289e+004	(-1.14201985039257e+001dB,9.24425992194134e+001°)
1.37126456884462e+004	(-1.47935629641938e+001dB,8.65721320735989e+001°)
1.40320542386159e+004	(-2.04992634686593e+001dB,7.92771031455206e+001°)
1.43589027696791e+004	(-3.98566820917656e+001dB,3.17941025777292e+001°)
1.46933645810534e+004	(-2.21513150949428e+001dB,-1.00698375658352e+002°)
1.50356170088181e+004	(-1.60037250269997e+001dB,-1.08174109717120e+002°)
1.53858415197409e+004	(-1.26286647024196e+001dB,-1.13498725656392e+002°)
1.57442238074931e+004	(-1.03724688211741e+001dB,-1.18103581096956e+002°)
1.61109538911075e+004	(-8.72988028579630e+000dB,-1.22249672085292e+002°)
1.64862262157287e+004	(-7.47567682244830e+000dB,-1.26024578241823e+002°)
1.68702397557104e+004	(-6.48826413145323e+000dB,-1.29473220793693e+002°)
1.72631981201147e+004	(-5.69386346301611e+000dB,-1.32627534585123e+002°)
1.76653096606676e+004	(-5.04411791631521e+000dB,-1.35514741909660e+002°)
1.80767875822307e+004	(-4.50559292195054e+000dB,-1.38159727660987e+002°)
1.84978500558444e+004	(-4.05426623849472e+000dB,-1.40585617119977e+002°)
1.89287203344058e+004	(-3.67237773961660e+000dB,-1.42813832715626e+002°)
1.93696268710396e+004	(-3.34650443562499e+000dB,-1.44864049212397e+002°)
1.98208034402278e+004	(-3.06632130934869e+000dB,-1.46754175837910e+002°)
2.02824892617594e+004	(-2.82377031269664e+000dB,-1.48500391738108e+002°)
2.07549291275680e+004	(-2.61248476034386e+000dB,-1.50117227573659e+002°)
2.12383735315241e+004	(-2.42738018903653e+000dB,-1.51617677960076e+002°)
2.17330788022496e+004	(-2.26435737956718e+000dB,-1.53013330301211e+002°)
2.22393072390275e+004	(-2.12008302671488e+000dB,-1.54314498942789e+002°)
2.27573272508755e+004	(-1.99182537309541e+000dB,-1.55530357080728e+002°)
2.32874134988607e+004	(-1.87732947699011e+000dB,-1.56669061732235e+002°)
2.38298470417284e+004	(-1.77472151043128e+000dB,-1.57737869190229e+002°)
2.43849154849229e+004	(-1.68243460826806e+000dB,-1.58743239831621e+002°)
2.49529131330801e+004	(-1.59915090454942e+000dB,-1.59690932089879e+002°)
2.55341411460712e+004	(-1.52375585453291e+000dB,-1.60586085975321e+002°)
2.61289076986823e+004	(-1.45530196862481e+000dB,-1.61433296847731e+002°)
2.67375281440123e+004	(-1.39297981833076e+000dB,-1.62236680300730e+002°)
2.73603251806772e+004	(-1.33609470495293e+000dB,-1.62999929066339e+002°)
2.79976290239096e+004	(-1.28404776999476e+000dB,-1.63726362833006e+002°)
2.86497775806430e+004	(-1.23632061320198e+000dB,-1.64418971818693e+002°)
2.93171166286742e+004	(-1.19246269827744e+000dB,-1.65080454870394e+002°)
2.99999999999999e+004	(-1.15208098742063e+000dB,-1.65713252784131e+002°)
3.06987897684225e+004	(-1.11483136803341e+000dB,-1.66319577461803e+002°)
3.14138564415269e+004	(-1.08041152828229e+000dB,-1.66901437447370e+002°)
3.21455791571281e+004	(-1.04855501000805e+000dB,-1.67460660316682e+002°)
3.28943458842954e+004	(-1.01902622305942e+000dB,-1.67998912333772e+002°)
3.36605536290588e+004	(-9.91616248414899e-001dB,-1.68517715731800e+002°)
3.44446086449064e+004	(-9.66139291368418e-001dB,-1.69018463928764e+002°)
3.52469266481858e+004	(-9.42429672760687e-001dB,-1.69502434946124e+002°)
3.60679330385222e+004	(-9.20339267382489e-001dB,-1.69970803262094e+002°)
3.69080631243713e+004	(-8.99735315501382e-001dB,-1.70424650299814e+002°)
3.77677623538249e+004	(-8.80498546913186e-001dB,-1.70864973723456e+002°)
3.86474865507939e+004	(-8.62521567723285e-001dB,-1.71292695691904e+002°)
3.95477021566921e+004	(-8.45707468778125e-001dB,-1.71708670199505e+002°)
4.04688864777495e+004	(-8.29968621727271e-001dB,-1.72113689616089e+002°)
4.14115279380864e+004	(-8.15225634439336e-001dB,-1.72508490523528e+002°)
4.23761263386825e+004	(-8.01406442187089e-001dB,-1.72893758933351e+002°)
4.33631931223777e+004	(-7.88445514860278e-001dB,-1.73270134958843e+002°)
4.43732516450461e+004	(-7.76283163629241e-001dB,-1.73638217005631e+002°)
4.54068374530861e+004	(-7.64864933095260e-001dB,-1.73998565536516e+002°)
4.64644985673743e+004	(-7.54141067126249e-001dB,-1.74351706459282e+002°)
4.75467957738332e+004	(-7.44066038377660e-001dB,-1.74698134180093e+002°)
4.86543029207677e+004	(-7.34598132997635e-001dB,-1.75038314359828e+002°)
4.97876072231266e+004	(-7.25699083271160e-001dB,-1.75372686406087e+002°)
5.09473095738521e+004	(-7.17333742011049e-001dB,-1.75701665729681e+002°)
5.21340248624810e+004	(-7.09469793390901e-001dB,-1.76025645790946e+002°)
5.33483823011675e+004	(-7.02077495661425e-001dB,-1.76344999958196e+002°)
5.45910257582993e+004	(-6.95129451826534e-001dB,-1.76660083198082e+002°)
5.58626140998858e+004	(-6.88600404891282e-001dB,-1.76971233615256e+002°)
5.71638215388972e+004	(-6.82467054751705e-001dB,-1.77278773856821e+002°)
5.84953379927411e+004	(-6.76707894185012e-001dB,-1.77583012395253e+002°)
5.98578694490661e+004	(-6.71303061733928e-001dB,-1.77884244701964e+002°)
6.12521383400856e+004	(-6.66234209561607e-001dB,-1.78182754322341e+002°)
6.26788839256209e+004	(-6.61484384601662e-001dB,-1.78478813861901e+002°)
6.41388626850667e+004	(-6.57037921537069e-001dB,-1.78772685892161e+002°)
6.56328487184863e+004	(-6.52880346324384e-001dB,-1.79064623783913e+002°)
6.71616341570499e+004	(-6.48998289137944e-001dB,-1.79354872474779e+002°)
6.87260295830329e+004	(-6.45379405743744e-001dB,-1.79643669177199e+002°)
7.03268644595973e+004	(-6.42012306433157e-001dB,-1.79931244032364e+002°)
7.19649875705844e+004	(-6.38886491747378e-001dB,1.79782179284922e+002°)
7.36412674705506e+004	(-6.35992294315411e-001dB,1.79496383006033e+002°)
7.53565929452870e+004	(-6.33320826205917e-001dB,1.79211154748917e+002°)
7.71118734830655e+004	(-6.30863931261638e-001dB,1.78926287035518e+002°)
7.89080397568611e+004	(-6.28614141946071e-001dB,1.78641576842936e+002°)
8.07460441178071e+004	(-6.26564640284276e-001dB,1.78356825185404e+002°)
8.26268611001446e+004	(-6.24709222526453e-001dB,1.78071836724415e+002°)
8.45514879379332e+004	(-6.23042267203784e-001dB,1.77786419404591e+002°)
8.65209450937978e+004	(-6.21558706282138e-001dB,1.77500384113126e+002°)
8.85362767999911e+004	(-6.20253999151546e-001dB,1.77213544360820e+002°)
9.05985516120600e+004	(-6.19124109217019e-001dB,1.76925715982927e+002°)
9.27088629754072e+004	(-6.18165482881997e-001dB,1.76636716858185e+002°)
