Freq.	V(vo)/V(vi)
5.62341325190345e+002	(-3.90560674404904e+001dB,-3.36773358324660e+000°)
5.75439937337152e+002	(-3.90944058339167e+001dB,-3.44954287097325e+000°)
5.88843655355584e+002	(-3.91347350166244e+001dB,-3.53353019513396e+000°)
6.02559586074353e+002	(-3.91771684460280e+001dB,-3.61977015958707e+000°)
6.16595001861477e+002	(-3.92218271316505e+001dB,-3.70834144774140e+000°)
6.30957344480188e+002	(-3.92688402568733e+001dB,-3.79932718288161e+000°)
6.45654229034650e+002	(-3.93183458651438e+001dB,-3.89281533216581e+000°)
6.60693448007591e+002	(-3.93704916188763e+001dB,-3.98889916081061e+000°)
6.76082975391976e+002	(-3.94254356405374e+001dB,-4.08767774412530e+000°)
6.91830970918931e+002	(-3.94833474468900e+001dB,-4.18925654644236e+000°)
7.07945784384132e+002	(-3.95444089891193e+001dB,-4.29374807763845e+000°)
7.24435960074984e+002	(-3.96088158136439e+001dB,-4.40127263997820e+000°)
7.41310241300911e+002	(-3.96767783608863e+001dB,-4.51195918046064e+000°)
7.58577575029177e+002	(-3.97485234222404e+001dB,-4.62594626684153e+000°)
7.76247116628685e+002	(-3.98242957790204e+001dB,-4.74338320922238e+000°)
7.94328234724275e+002	(-3.99043600514592e+001dB,-4.86443135362669e+000°)
8.12830516164092e+002	(-3.99890027910105e+001dB,-4.98926557965863e+000°)
8.31763771102664e+002	(-4.00785348555168e+001dB,-5.11807604138626e+000°)
8.51138038202369e+002	(-4.01732941145170e+001dB,-5.25107019944840e+000°)
8.70963589956073e+002	(-4.02736485414534e+001dB,-5.38847520354783e+000°)
8.91250938133738e+002	(-4.03799997612470e+001dB,-5.53054069868847e+000°)
9.12010839355902e+002	(-4.04927871362767e+001dB,-5.67754214663739e+000°)
9.33254300796983e+002	(-4.06124924920046e+001dB,-5.82978477743754e+000°)
9.54992586021428e+002	(-4.07396456064030e+001dB,-5.98760831603962e+000°)
9.77237220955802e+002	(-4.08748306163800e+001dB,-6.15139266866982e+000°)
9.99999999999991e+002	(-4.10186935314535e+001dB,-6.32156480560880e+000°)
1.02329299228075e+003	(-4.11719510925851e+001dB,-6.49860714628770e+000°)
1.04712854805089e+003	(-4.13354012758830e+001dB,-6.68306784542361e+000°)
1.07151930523760e+003	(-4.15099358217098e+001dB,-6.87557350471941e+000°)
1.09647819614318e+003	(-4.16965552764410e+001dB,-7.07684500688501e+000°)
1.12201845430195e+003	(-4.18963871764108e+001dB,-7.28771740731583e+000°)
1.14815362149687e+003	(-4.21107081953645e+001dB,-7.50916515334087e+000°)
1.17489755493952e+003	(-4.23409713382252e+001dB,-7.74233437635961e+000°)
1.20226443461740e+003	(-4.25888396249903e+001dB,-7.98858468760927e+000°)
