Freq.	V(vout)
7.94328234724295e+003	(-2.77179494370970e+001dB,8.49657247463702e+001°)
8.00448386135906e+003	(-2.76515311495005e+001dB,8.49286555440160e+001°)
8.06615692176628e+003	(-2.75851166881898e+001dB,8.48912891577315e+001°)
8.12830516164114e+003	(-2.75187061122059e+001dB,8.48536234249010e+001°)
8.19093224215312e+003	(-2.74522994815474e+001dB,8.48156561638276e+001°)
8.25404185268033e+003	(-2.73858968570004e+001dB,8.47773851766108e+001°)
8.31763771102686e+003	(-2.73194983003522e+001dB,8.47388082445572e+001°)
8.38172356364177e+003	(-2.72531038743649e+001dB,8.46999231385903e+001°)
8.44630318583984e+003	(-2.71867136427140e+001dB,8.46607276079734e+001°)
8.51138038202392e+003	(-2.71203276700743e+001dB,8.46212193854198e+001°)
8.57695898590910e+003	(-2.70539460220788e+001dB,8.45813961857260e+001°)
8.64304286074852e+003	(-2.69875687654046e+001dB,8.45412557082823e+001°)
8.70963589956097e+003	(-2.69211959677031e+001dB,8.45007956318387e+001°)
8.77674202536022e+003	(-2.68548276976789e+001dB,8.44600136184050e+001°)
8.84436519138616e+003	(-2.67884640251302e+001dB,8.44189073139944e+001°)
8.91250938133762e+003	(-2.67221050208661e+001dB,8.43774743444361e+001°)
8.98117860960711e+003	(-2.66557507567864e+001dB,8.43357123173353e+001°)
9.05037692151729e+003	(-2.65894013059140e+001dB,8.42936188242290e+001°)
9.12010839355927e+003	(-2.65230567423518e+001dB,8.42511914365111e+001°)
9.19037713363277e+003	(-2.64567171413465e+001dB,8.42084277055462e+001°)
9.26118728128811e+003	(-2.63903825793372e+001dB,8.41653251691708e+001°)
9.33254300797009e+003	(-2.63240531338759e+001dB,8.41218813405230e+001°)
9.40444851726370e+003	(-2.62577288837277e+001dB,8.40780937188090e+001°)
9.47690804514178e+003	(-2.61914099088231e+001dB,8.40339597801822e+001°)
9.54992586021454e+003	(-2.61250962903647e+001dB,8.39894769853960e+001°)
9.62350626398107e+003	(-2.60587881107495e+001dB,8.39446427742265e+001°)
9.69765359108268e+003	(-2.59924854536843e+001dB,8.38994545657989e+001°)
