Freq.,Vvout
5.32108259266632e+005,4.83934542341756e-001,-4.88676404020750e-001
5.33334895487458e+005,4.86176245032466e-001,-4.93374231224979e-001
5.34564359396809e+005,4.88427993636665e-001,-4.98101746180333e-001
5.35796657513178e+005,4.90689831600093e-001,-5.02859165172475e-001
5.37031796370089e+005,4.92961802539805e-001,-5.07646706013505e-001
5.38269782516124e+005,4.95243950244760e-001,-5.12464588053708e-001
5.39510622514963e+005,4.97536318676292e-001,-5.17313032192432e-001
5.40754322945416e+005,4.99838951968608e-001,-5.22192260889758e-001
5.42000890401458e+005,5.02151894429198e-001,-5.27102498177405e-001
5.43250331492267e+005,5.04475190539465e-001,-5.32043969670882e-001
5.44502652842255e+005,5.06808884955020e-001,-5.37016902580232e-001
5.45757861091104e+005,5.09153022506355e-001,-5.42021525722635e-001
5.47015962893805e+005,5.11507648199206e-001,-5.47058069533446e-001
5.48276964920686e+005,5.13872807215008e-001,-5.52126766078256e-001
5.49540873857457e+005,5.16248544911525e-001,-5.57227849065006e-001
5.50807696405235e+005,5.18634906823121e-001,-5.62361553855670e-001
5.52077439280589e+005,5.21031938661403e-001,-5.67528117478689e-001
5.53350109215568e+005,5.23439686315581e-001,-5.72727778640940e-001
5.54625712957741e+005,5.25858195853064e-001,-5.77960777740180e-001
5.55904257270234e+005,5.28287513519771e-001,-5.83227356877340e-001
5.57185748931760e+005,5.30727685740714e-001,-5.88527759869007e-001
5.58470194736660e+005,5.33178759120496e-001,-5.93862232260212e-001
5.59757601494939e+005,5.35640780443567e-001,-5.99231021336579e-001
5.61047976032299e+005,5.38113796674972e-001,-6.04634376137778e-001
5.62341325190177e+005,5.40597854960589e-001,-6.10072547469756e-001
5.63637655825782e+005,5.43093002627660e-001,-6.15545787917999e-001
5.64936974812130e+005,5.45599287185326e-001,-6.21054351860749e-001
5.66239289038080e+005,5.48116756324954e-001,-6.26598495481870e-001
5.67544605408373e+005,5.50645457920665e-001,-6.32178476784130e-001
5.68852930843667e+005,5.53185440029776e-001,-6.37794555602759e-001
5.70164272280573e+005,5.55736750893154e-001,-6.43446993618496e-001
5.71478636671692e+005,5.58299438935851e-001,-6.49136054371651e-001
5.72796030985654e+005,5.60873552767370e-001,-6.54862003275440e-001
5.74116462207152e+005,5.63459141182210e-001,-6.60625107629926e-001
5.75439937336981e+005,5.66056253160248e-001,-6.66425636635707e-001
5.76766463392074e+005,5.68664937867179e-001,-6.72263861407936e-001
5.78096047405541e+005,5.71285244654993e-001,-6.78140054990558e-001
5.79428696426703e+005,5.73917223062292e-001,-6.84054492370080e-001
5.80764417521134e+005,5.76560922814891e-001,-6.90007450490448e-001
5.82103217770693e+005,5.79216393826116e-001,-6.95999208267163e-001
5.83445104273566e+005,5.81883686197204e-001,-7.02030046601468e-001
5.84790084144301e+005,5.84562850217815e-001,-7.08100248395461e-001
5.86138164513849e+005,5.87253936366411e-001,-7.14210098566674e-001
5.87489352529596e+005,5.89956995310617e-001,-7.20359884062808e-001
5.88843655355408e+005,5.92672077907714e-001,-7.26549893876794e-001
5.90201080171663e+005,5.95399235204918e-001,-7.32780419061666e-001
5.91561634175292e+005,5.98138518439905e-001,-7.39051752745902e-001
5.92925324579818e+005,6.00889979041223e-001,-7.45364190149103e-001
5.94292158615390e+005,6.03653668628499e-001,-7.51718028596465e-001
5.95662143528827e+005,6.06429639013065e-001,-7.58113567535216e-001
5.97035286583653e+005,6.09217942198132e-001,-7.64551108549687e-001
5.98411595060136e+005,6.12018630379344e-001,-7.71030955377433e-001
5.99791076255325e+005,6.14831755945069e-001,-7.77553413925077e-001
6.01173737483093e+005,6.17657371476738e-001,-7.84118792283857e-001
6.02559586074173e+005,6.20495529749290e-001,-7.90727400746423e-001
6.03948629376194e+005,6.23346283731585e-001,-7.97379551822965e-001
6.05340874753727e+005,6.26209686586527e-001,-8.04075560256771e-001
6.06736329588319e+005,6.29085791671731e-001,-8.10815743042075e-001
6.08135001278531e+005,6.31974652539648e-001,-8.17600419439641e-001
6.09536897239982e+005,6.34876322938006e-001,-8.24429910993841e-001
6.10942024905384e+005,6.37790856810148e-001,-8.31304541549667e-001
6.12350391724585e+005,6.40718308295324e-001,-8.38224637269562e-001
6.13762005164605e+005,6.43658731729067e-001,-8.45190526650558e-001
6.15176872709679e+005,6.46612181643599e-001,-8.52202540542051e-001
6.16595001861292e+005,6.49578712767878e-001,-8.59261012161991e-001
6.18016400138226e+005,6.52558380028232e-001,-8.66366277115893e-001
6.19441075076591e+005,6.55551238548554e-001,-8.73518673413593e-001
6.20869034229872e+005,6.58557343650490e-001,-8.80718541487148e-001
6.22300285168968e+005,6.61576750853953e-001,-8.87966224209124e-001
6.23734835482227e+005,6.64609515877216e-001,-8.95262066910338e-001
6.25172692775493e+005,6.67655694637329e-001,-9.02606417398173e-001
6.26613864672142e+005,6.70715343250366e-001,-9.09999625975030e-001
6.28058358813124e+005,6.73788518031657e-001,-9.17442045456624e-001
6.29506182857003e+005,6.76875275496190e-001,-9.24934031191086e-001
6.30957344479999e+005,6.79975672358682e-001,-9.32475941077086e-001
6.32411851376024e+005,6.83089765533996e-001,-9.40068135583179e-001
6.33869711256731e+005,6.86217612137334e-001,-9.47710977766830e-001
6.35330931851548e+005,6.89359269484463e-001,-9.55404833293681e-001
6.36795520907719e+005,6.92514795091944e-001,-9.63150070456532e-001
6.38263486190352e+005,6.95684246677482e-001,-9.70947060195525e-001
6.39734835482451e+005,6.98867682159955e-001,-9.78796176117195e-001
6.41209576584964e+005,7.02065159659773e-001,-9.86697794514540e-001
6.42687717316821e+005,7.05276737499068e-001,-9.94652294387025e-001
6.44169265514978e+005,7.08502474201808e-001,-1.00266005746062e+000
6.45654229034456e+005,7.11742428494127e-001,-1.01072146820817e+000
6.47142615748383e+005,7.14996659304379e-001,-1.01883691386971e+000
6.48634433548038e+005,7.18265225763405e-001,-1.02700678447307e+000
6.50129690342890e+005,7.21548187204681e-001,-1.03523147285482e+000
6.51628394060641e+005,7.24845603164411e-001,-1.04351137468071e+000
6.53130552647270e+005,7.28157533381774e-001,-1.05184688846723e+000
6.54636174067072e+005,7.31484037799094e-001,-1.06023841560288e+000
6.56145266302702e+005,7.34825176561750e-001,-1.06868636036878e+000
6.57657837355217e+005,7.38181010018661e-001,-1.07719112996142e+000
6.59173895244117e+005,7.41551598722036e-001,-1.08575313451313e+000
6.60693448007392e+005,7.44937003427756e-001,-1.09437278711506e+000
6.62216503701557e+005,7.48337285095315e-001,-1.10305050383845e+000
6.63743070401703e+005,7.51752504887989e-001,-1.11178670375741e+000
6.65273156201535e+005,7.55182724172863e-001,-1.12058180897088e+000
6.66806769213416e+005,7.58628004520953e-001,-1.12943624462550e+000
6.68343917568408e+005,7.62088407707229e-001,-1.13835043893846e+000
6.69884609416319e+005,7.65563995710659e-001,-1.14732482321990e+000
6.71428852925744e+005,7.69054830714269e-001,-1.15635983189657e+000
6.72976656284109e+005,7.72560975105134e-001,-1.16545590253472e+000
6.74528027697713e+005,7.76082491474501e-001,-1.17461347586401e+000
6.76082975391772e+005,7.79619442617548e-001,-1.18383299580035e+000
6.77641507610465e+005,7.83171891533739e-001,-1.19311490947080e+000
6.79203632616974e+005,7.86739901426526e-001,-1.20245966723682e+000
6.80769358693530e+005,7.90323535703343e-001,-1.21186772271836e+000
6.82338694141458e+005,7.93922857975657e-001,-1.22133953281860e+000
6.83911647281217e+005,7.97537932059022e-001,-1.23087555774920e+000
6.85488226452449e+005,8.01168821972710e-001,-1.24047626105339e+000
6.87068440014019e+005,8.04815591939806e-001,-1.25014210963204e+000
6.88652296344062e+005,8.08478306387278e-001,-1.25987357376914e+000
6.90239803840028e+005,8.12157029945472e-001,-1.26967112715579e+000
6.91830970918722e+005,8.15851827448362e-001,-1.27953524691704e+000
6.93425806016354e+005,8.19562763933291e-001,-1.28946641363702e+000
6.95024317588581e+005,8.23289904640823e-001,-1.29946511138521e+000
6.96626514110552e+005,8.27033315014488e-001,-1.30953182774172e+000
6.98232404076954e+005,8.30793060700850e-001,-1.31966705382498e+000
6.99841996002056e+005,8.34569207549047e-001,-1.32987128431691e+000
7.01455298419753e+005,8.38361821610757e-001,-1.34014501749048e+000
7.03072319883615e+005,8.42170969139995e-001,-1.35048875523664e+000
7.04693068966928e+005,8.45996716592765e-001,-1.36090300309110e+000
7.06317554262742e+005,8.49839130626906e-001,-1.37138827026195e+000
7.07945784383918e+005,8.53698278101840e-001,-1.38194506965739e+000
7.09577767963168e+005,8.57574226078151e-001,-1.39257391791290e+000
7.11213513653108e+005,8.61467041817514e-001,-1.40327533542009e+000
7.12853030126298e+005,8.65376792782151e-001,-1.41404984635415e+000
7.14496326075291e+005,8.69303546634702e-001,-1.42489797870295e+000
7.16143410212679e+005,8.73247371237776e-001,-1.43582026429534e+000
7.17794291271138e+005,8.77208334653570e-001,-1.44681723882998e+000
7.19448978003475e+005,8.81186505143565e-001,-1.45788944190475e+000
7.21107479182675e+005,8.85181951168074e-001,-1.46903741704580e+000
7.22769803601945e+005,8.89194741385820e-001,-1.48026171173726e+000
7.24435960074764e+005,8.93224944653584e-001,-1.49156287745114e+000
7.26105957434928e+005,8.97272630025607e-001,-1.50294146967706e+000
7.27779804536597e+005,9.01337866753271e-001,-1.51439804795278e+000
7.29457510254341e+005,9.05420724284480e-001,-1.52593317589455e+000
7.31139083483189e+005,9.09521272263249e-001,-1.53754742122790e+000
7.32824533138675e+005,9.13639580529077e-001,-1.54924135581860e+000
7.34513868156886e+005,9.17775719116516e-001,-1.56101555570394e+000
7.36207097494506e+005,9.21929758254471e-001,-1.57287060112401e+000
7.37904230128870e+005,9.26101768365611e-001,-1.58480707655329e+000
7.39605275058007e+005,9.30291820065912e-001,-1.59682557073323e+000
7.41310241300686e+005,9.34499984163817e-001,-1.60892667670370e+000
7.43019137896469e+005,9.38726331659767e-001,-1.62111099183603e+000
7.44731973905756e+005,9.42970933745255e-001,-1.63337911786477e+000
7.46448758409833e+005,9.47233861802437e-001,-1.64573166092197e+000
7.48169500510920e+005,9.51515187403214e-001,-1.65816923156939e+000
7.49894209332221e+005,9.55814982308393e-001,-1.67069244483199e+000
7.51622894017970e+005,9.60133318467159e-001,-1.68330192023225e+000
7.53355563733482e+005,9.64470268016124e-001,-1.69599828182369e+000
7.55092227665198e+005,9.68825903278488e-001,-1.70878215822526e+000
7.56832895020738e+005,9.73200296763192e-001,-1.72165418265554e+000
7.58577575028947e+005,9.77593521164176e-001,-1.73461499296842e+000
7.60326276939944e+005,9.82005649359176e-001,-1.74766523168642e+000
7.62079010025174e+005,9.86436754409158e-001,-1.76080554603808e+000
7.63835783577452e+005,9.90886909557101e-001,-1.77403658799216e+000
7.65596606911017e+005,9.95356188227106e-001,-1.78735901429382e+000
7.67361489361579e+005,9.99844664023368e-001,-1.80077348650105e+000
7.69130440286369e+005,1.00435241072914e+000,-1.81428067102067e+000
7.70903469064189e+005,1.00887950230570e+000,-1.82788123914561e+000
7.72680585095460e+005,1.01342601289108e+000,-1.84157586709071e+000
7.74461797802276e+005,1.01799201679919e+000,-1.85536523603178e+000
7.76247116628448e+005,1.02257758851850e+000,-1.86925003214155e+000
7.78036551039560e+005,1.02718280271091e+000,-1.88323094662871e+000
7.79830110523014e+005,1.03180773421039e+000,-1.89730867577481e+000
7.81627804588085e+005,1.03645245802199e+000,-1.91148392097410e+000
7.83429642765966e+005,1.04111704932026e+000,-1.92575738877105e+000
7.85235634609826e+005,1.04580158344819e+000,-1.94012979090029e+000
7.87045789694852e+005,1.05050613591562e+000,-1.95460184432520e+000
7.88860117618307e+005,1.05523078239804e+000,-1.96917427127810e+000
7.90678627999577e+005,1.05997559873513e+000,-1.98384779930024e+000
7.92501330480223e+005,1.06474066092924e+000,-1.99862316128155e+000
7.94328234724032e+005,1.06952604514386e+000,-2.01350109550141e+000
7.96159350417069e+005,1.07433182770228e+000,-2.02848234566974e+000
7.97994687267726e+005,1.07915808508584e+000,-2.04356766096806e+000
7.99834255006777e+005,1.08400489393245e+000,-2.05875779609116e+000
8.01678063387427e+005,1.08887233103488e+000,-2.07405351128844e+000
8.03526122185365e+005,1.09376047333907e+000,-2.08945557240671e+000
8.05378441198814e+005,1.09866939794244e+000,-2.10496475093182e+000
8.07235030248585e+005,1.10359918209218e+000,-2.12058182403247e+000
8.09095899178128e+005,1.10854990318346e+000,-2.13630757460304e+000
8.10961057853586e+005,1.11352163875739e+000,-2.15214279130617e+000
8.12830516163844e+005,1.11851446649943e+000,-2.16808826861784e+000
8.14704284020584e+005,1.12352846423723e+000,-2.18414480687059e+000
8.16582371358336e+005,1.12856370993885e+000,-2.20031321229853e+000
8.18464788134533e+005,1.13362028171060e+000,-2.21659429708183e+000
8.20351544329560e+005,1.13869825779503e+000,-2.23298887939167e+000
8.22242649946813e+005,1.14379771656899e+000,-2.24949778343681e+000
8.24138115012743e+005,1.14891873654117e+000,-2.26612183950801e+000
8.26037949576919e+005,1.15406139635020e+000,-2.28286188402511e+000
8.27942163712074e+005,1.15922577476228e+000,-2.29971875958340e+000
8.29850767514162e+005,1.16441195066885e+000,-2.31669331500024e+000
8.31763771102409e+005,1.16962000308437e+000,-2.33378640536277e+000
8.33681184619372e+005,1.17485001114385e+000,-2.35099889207525e+000
8.35603018230985e+005,1.18010205410052e+000,-2.36833164290732e+000
8.37529282126619e+005,1.18537621132314e+000,-2.38578553204170e+000
8.39459986519133e+005,1.19067256229373e+000,-2.40336144012381e+000
8.41395141644930e+005,1.19599118660471e+000,-2.42106025430985e+000
8.43334757764010e+005,1.20133216395646e+000,-2.43888286831742e+000
8.45278845160024e+005,1.20669557415452e+000,-2.45683018247414e+000
8.47227414140330e+005,1.21208149710685e+000,-2.47490310376873e+000
8.49180475036046e+005,1.21749001282103e+000,-2.49310254590120e+000
8.51138038202108e+005,1.22292120140137e+000,-2.51142942933386e+000
8.53100114017321e+005,1.22837514304608e+000,-2.52988468134305e+000
8.55066712884414e+005,1.23385191804410e+000,-2.54846923607007e+000
8.57037845230100e+005,1.23935160677228e+000,-2.56718403457446e+000
8.59013521505125e+005,1.24487428969198e+000,-2.58603002488477e+000
8.60993752184329e+005,1.25042004734629e+000,-2.60500816205385e+000
8.62978547766698e+005,1.25598896035639e+000,-2.62411940820966e+000
8.64967918775421e+005,1.26158110941860e+000,-2.64336473261112e+000
8.66961875757943e+005,1.26719657530072e+000,-2.66274511170042e+000
8.68960429286028e+005,1.27283543883896e+000,-2.68226152915934e+000
8.70963589955806e+005,1.27849778093405e+000,-2.70191497596239e+000
8.72971368387836e+005,1.28418368254801e+000,-2.72170645043344e+000
8.74983775227160e+005,1.28989322470027e+000,-2.74163695830061e+000
8.77000821143358e+005,1.29562648846420e+000,-2.76170751275307e+000
8.79022516830607e+005,1.30138355496314e+000,-2.78191913449714e+000
8.81048873007736e+005,1.30716450536670e+000,-2.80227285181362e+000
8.83079900418284e+005,1.31296942088677e+000,-2.82276970061506e+000
8.85115609830556e+005,1.31879838277357e+000,-2.84341072450329e+000
8.87156012037681e+005,1.32465147231153e+000,-2.86419697482830e+000
8.89201117857668e+005,1.33052877081522e+000,-2.88512951074635e+000
8.91250938133464e+005,1.33643035962506e+000,-2.90620939927924e+000
8.93305483733013e+005,1.34235632010304e+000,-2.92743771537382e+000
8.95364765549311e+005,1.34830673362839e+000,-2.94881554196252e+000
8.97428794500465e+005,1.35428168159311e+000,-2.97034397002308e+000
8.99497581529751e+005,1.36028124539727e+000,-2.99202409863917e+000
9.01571137605672e+005,1.36630550644463e+000,-3.01385703506285e+000
9.03649473722016e+005,1.37235454613773e+000,-3.03584389477515e+000
9.05732600897914e+005,1.37842844587317e+000,-3.05798580154883e+000
9.07820530177899e+005,1.38452728703676e+000,-3.08028388751097e+000
9.09913272631964e+005,1.39065115099835e+000,-3.10273929320569e+000
9.12010839355621e+005,1.39680011910706e+000,-3.12535316765847e+000
9.14113241469961e+005,1.40297427268583e+000,-3.14812666843902e+000
9.16220490121710e+005,1.40917369302632e+000,-3.17106096172685e+000
9.18332596483290e+005,1.41539846138348e+000,-3.19415722237509e+000
9.20449571752880e+005,1.42164865897019e+000,-3.21741663397710e+000
9.22571427154471e+005,1.42792436695163e+000,-3.24084038893116e+000
9.24698173937930e+005,1.43422566643969e+000,-3.26442968850759e+000
9.26829823379055e+005,1.44055263848714e+000,-3.28818574291497e+000
9.28966386779642e+005,1.44690536408174e+000,-3.31210977136684e+000
9.31107875467535e+005,1.45328392414057e+000,-3.33620300215150e+000
9.33254300796695e+005,1.45968839950358e+000,-3.36046667269766e+000
9.35405674147255e+005,1.46611887092767e+000,-3.38490202964474e+000
9.37562006925583e+005,1.47257541908025e+000,-3.40951032891107e+000
9.39723310564340e+005,1.47905812453305e+000,-3.43429283576431e+000
9.41889596522542e+005,1.48556706775534e+000,-3.45925082489049e+000
9.44060876285624e+005,1.49210232910763e+000,-3.48438558046604e+000
9.46237161365493e+005,1.49866398883452e+000,-3.50969839622677e+000
9.48418463300596e+005,1.50525212705834e+000,-3.53519057554188e+000
9.50604793655979e+005,1.51186682377167e+000,-3.56086343148362e+000
9.52796164023349e+005,1.51850815883064e+000,-3.58671828690111e+000
9.54992586021133e+005,1.52517621194740e+000,-3.61275647449292e+000
9.57194071294540e+005,1.53187106268304e+000,-3.63897933688094e+000
9.59400631515628e+005,1.53859279043990e+000,-3.66538822668374e+000
9.61612278383359e+005,1.54534147445412e+000,-3.69198450659179e+000
9.63829023623664e+005,1.55211719378765e+000,-3.71876954944066e+000
9.66050878989506e+005,1.55892002732078e+000,-3.74574473828950e+000
9.68277856260941e+005,1.56575005374372e+000,-3.77291146649377e+000
9.70509967245181e+005,1.57260735154870e+000,-3.80027113778375e+000
9.72747223776656e+005,1.57949199902159e+000,-3.82782516634037e+000
9.74989637717077e+005,1.58640407423340e+000,-3.85557497687283e+000
9.77237220955500e+005,1.59334365503201e+000,-3.88352200469784e+000
9.79489985408387e+005,1.60031081903295e+000,-3.91166769581544e+000
9.81747943019672e+005,1.60730564361107e+000,-3.94001350699062e+000
9.84011105760820e+005,1.61432820589099e+000,-3.96856090583026e+000
9.86279485630896e+005,1.62137858273840e+000,-3.99731137086525e+000
9.88553094656624e+005,1.62845685075034e+000,-4.02626639162886e+000
9.90831944892452e+005,1.63556308624597e+000,-4.05542746873943e+000
9.93116048420617e+005,1.64269736525689e+000,-4.08479611398110e+000
9.95405417351210e+005,1.64985976351701e+000,-4.11437385038430e+000
9.97700063822235e+005,1.65705035645306e+000,-4.14416221231054e+000
9.99999999999681e+005,1.66426921917406e+000,-4.17416274553363e+000
1.00230523807758e+006,1.67151642646124e+000,-4.20437700732432e+000
1.00461579027807e+006,1.67879205275726e+000,-4.23480656653181e+000
1.00693166885148e+006,1.68609617215583e+000,-4.26545300367104e+000
1.00925288607636e+006,1.69342885839079e+000,-4.29631791100594e+000
1.01157945425958e+006,1.70079018482495e+000,-4.32740289263505e+000
1.01391138573636e+006,1.70818022443896e+000,-4.35870956457722e+000
1.01624869287037e+006,1.71559904981990e+000,-4.39023955485796e+000
1.01859138805379e+006,1.72304673314971e+000,-4.42199450359659e+000
1.02093948370735e+006,1.73052334619336e+000,-4.45397606309334e+000
1.02329299228043e+006,1.73802896028694e+000,-4.48618589791726e+000
1.02565192625108e+006,1.74556364632526e+000,-4.51862568499338e+000
1.02801629812614e+006,1.75312747474985e+000,-4.55129711369387e+000
1.03038612044129e+006,1.76072051553605e+000,-4.58420188592490e+000
1.03276140576107e+006,1.76834283818023e+000,-4.61734171621702e+000
1.03514216667901e+006,1.77599451168710e+000,-4.65071833181678e+000
1.03752841581768e+006,1.78367560455598e+000,-4.68433347277430e+000
1.03992016582873e+006,1.79138618476777e+000,-4.71818889203709e+000
1.04231742939297e+006,1.79912631977125e+000,-4.75228635554140e+000
1.04472021922047e+006,1.80689607646890e+000,-4.78662764230195e+000
1.04712854805056e+006,1.81469552120322e+000,-4.82121454450754e+000
1.04954242865199e+006,1.82252471974194e+000,-4.85604886761095e+000
1.05196187382289e+006,1.83038373726381e+000,-4.89113243042475e+000
1.05438689639092e+006,1.83827263834354e+000,-4.92646706521330e+000
1.05681750921332e+006,1.84619148693694e+000,-4.96205461778840e+000
1.05925372517695e+006,1.85414034636539e+000,-4.99789694760247e+000
1.06169555719838e+006,1.86211927930059e+000,-5.03399592784554e+000
1.06414301822398e+006,1.87012834774837e+000,-5.07035344553821e+000
1.06659612122992e+006,1.87816761303303e+000,-5.10697140163009e+000
1.06905487922232e+006,1.88623713578075e+000,-5.14385171109454e+000
1.07151930523726e+006,1.89433697590306e+000,-5.18099630302546e+000
1.07398941234090e+006,1.90246719258013e+000,-5.21840712073558e+000
1.07646521362949e+006,1.91062784424347e+000,-5.25608612185266e+000
1.07894672222948e+006,1.91881898855864e+000,-5.29403527841773e+000
1.08143395129759e+006,1.92704068240745e+000,-5.33225657698313e+000
1.08392691402086e+006,1.93529298187021e+000,-5.37075201871208e+000
1.08642562361672e+006,1.94357594220727e+000,-5.40952361947614e+000
1.08893009333308e+006,1.95188961784060e+000,-5.44857340995548e+000
1.09144033644841e+006,1.96023406233488e+000,-5.48790343573814e+000
1.09395636627174e+006,1.96860932837843e+000,-5.52751575742039e+000
1.09647819614283e+006,1.97701546776375e+000,-5.56741245070598e+000
1.09900583943217e+006,1.98545253136772e+000,-5.60759560650822e+000
1.10153930954106e+006,1.99392056913151e+000,-5.64806733104847e+000
1.10407861990172e+006,2.00241963004039e+000,-5.68882974596059e+000
1.10662378397731e+006,2.01094976210272e+000,-5.72988498838889e+000
1.10917481526204e+006,2.01951101232912e+000,-5.77123521109168e+000
1.11173172728123e+006,2.02810342671102e+000,-5.81288258254249e+000
1.11429453359137e+006,2.03672705019912e+000,-5.85482928703387e+000
1.11686324778020e+006,2.04538192668101e+000,-5.89707752477659e+000
1.11943788346679e+006,2.05406809895898e+000,-5.93962951200400e+000
1.12201845430160e+006,2.06278560872731e+000,-5.98248748107499e+000
1.12460497396657e+006,2.07153449654908e+000,-6.02565368057653e+000
1.12719745617515e+006,2.08031480183271e+000,-6.06913037542625e+000
1.12979591467243e+006,2.08912656280815e+000,-6.11291984697617e+000
1.13240036323519e+006,2.09796981650258e+000,-6.15702439311530e+000
1.13501081567195e+006,2.10684459871592e+000,-6.20144632837329e+000
1.13762728582306e+006,2.11575094399589e+000,-6.24618798402501e+000
1.14024978756080e+006,2.12468888561245e+000,-6.29125170819153e+000
1.14287833478940e+006,2.13365845553226e+000,-6.33663986594619e+000
1.14551294144517e+006,2.14265968439254e+000,-6.38235483941785e+000
1.14815362149651e+006,2.15169260147423e+000,-6.42839902789233e+000
1.15080038894407e+006,2.16075723467528e+000,-6.47477484791820e+000
1.15345325782072e+006,2.16985361048324e+000,-6.52148473340984e+000
1.15611224219173e+006,2.17898175394728e+000,-6.56853113575016e+000
1.15877735615475e+006,2.18814168865027e+000,-6.61591652389570e+000
1.16144861383997e+006,2.19733343667960e+000,-6.66364338447606e+000
1.16412602941012e+006,2.20655701859866e+000,-6.71171422190265e+000
1.16680961706059e+006,2.21581245341676e+000,-6.76013155846590e+000
1.16949939101949e+006,2.22509975855962e+000,-6.80889793444357e+000
1.17219536554775e+006,2.23441894983840e+000,-6.85801590819820e+000
1.17489755493915e+006,2.24377004141912e+000,-6.90748805628263e+000
1.17760597352043e+006,2.25315304579113e+000,-6.95731697354140e+000
1.18032063565135e+006,2.26256797373517e+000,-7.00750527321108e+000
1.18304155572478e+006,2.27201483429120e+000,-7.05805558702384e+000
1.18576874816678e+006,2.28149363472542e+000,-7.10897056530760e+000
1.18850222743664e+006,2.29100438049679e+000,-7.16025287708476e+000
1.19124200802699e+006,2.30054707522349e+000,-7.21190521017601e+000
1.19398810446389e+006,2.31012172064826e+000,-7.26393027129614e+000
1.19674053130686e+006,2.31972831660368e+000,-7.31633078615566e+000
1.19949930314899e+006,2.32936686097688e+000,-7.36910949956021e+000
1.20226443461703e+006,2.33903734967331e+000,-7.42226917550547e+000
1.20503594037141e+006,2.34873977658043e+000,-7.47581259727610e+000
1.20781383510639e+006,2.35847413353090e+000,-7.52974256754439e+000
1.21059813355009e+006,2.36824041026473e+000,-7.58406190846377e+000
1.21338885046459e+006,2.37803859439128e+000,-7.63877346176490e+000
1.21618600064598e+006,2.38786867135061e+000,-7.69388008884986e+000
1.21898959892447e+006,2.39773062437415e+000,-7.74938467088610e+000
1.22179966016448e+006,2.40762443444518e+000,-7.80529010890150e+000
1.22461619926465e+006,2.41755008025769e+000,-7.86159932386876e+000
1.22743923115801e+006,2.42750753817636e+000,-7.91831525680639e+000
1.23026877081198e+006,2.43749678219424e+000,-7.97544086886159e+000
1.23310483322851e+006,2.44751778389085e+000,-8.03297914140115e+000
1.23594743344411e+006,2.45757051238911e+000,-8.09093307609696e+000
1.23879658652997e+006,2.46765493431228e+000,-8.14930569501669e+000
1.24165230759201e+006,2.47777101373960e+000,-8.20810004070468e+000
1.24451461177098e+006,2.48791871216166e+000,-8.26731917626817e+000
1.24738351424254e+006,2.49809798843499e+000,-8.32696618545776e+000
1.25025903021732e+006,2.50830879873622e+000,-8.38704417275052e+000
1.25314117494101e+006,2.51855109651532e+000,-8.44755626342804e+000
1.25602996369447e+006,2.52882483244824e+000,-8.50850560365504e+000
1.25892541179376e+006,2.53912995438889e+000,-8.56989536055355e+000
1.26182753459026e+006,2.54946640732070e+000,-8.63172872228233e+000
1.26473634747074e+006,2.55983413330705e+000,-8.69400889810496e+000
1.26765186585743e+006,2.57023307144113e+000,-8.75673911846266e+000
1.27057410520813e+006,2.58066315779537e+000,-8.81992263504281e+000
1.27350308101625e+006,2.59112432536986e+000,-8.88356272084671e+000
1.27643880881093e+006,2.60161650404023e+000,-8.94766267025492e+000
1.27938130415711e+006,2.61213962050472e+000,-9.01222579908970e+000
1.28233058265561e+006,2.62269359823036e+000,-9.07725544467416e+000
1.28528665994320e+006,2.63327835739882e+000,-9.14275496589270e+000
1.28824955169272e+006,2.64389381485112e+000,-9.20872774324616e+000
1.29121927361312e+006,2.65453988403184e+000,-9.27517717890642e+000
1.29419584144957e+006,2.66521647493232e+000,-9.34210669676434e+000
1.29717927098354e+006,2.67592349403333e+000,-9.40951974248073e+000
1.30016957803287e+006,2.68666084424682e+000,-9.47741978353083e+000
1.30316677845188e+006,2.69742842485706e+000,-9.54581030924848e+000
1.30617088813142e+006,2.70822613146065e+000,-9.61469483086277e+000
1.30918192299898e+006,2.71905385590602e+000,-9.68407688153713e+000
1.31219989901878e+006,2.72991148623206e+000,-9.75396001640123e+000
1.31522483219181e+006,2.74079890660596e+000,-9.82434781258365e+000
1.31825673855598e+006,2.75171599726009e+000,-9.89524386923597e+000
1.32129563418615e+006,2.76266263442820e+000,-9.96665180755779e+000
1.32434153519423e+006,2.77363869028058e+000,-1.00385752708141e+001
1.32739445772931e+006,2.78464403285892e+000,-1.01110179243569e+001
1.33045441797766e+006,2.79567852600955e+000,-1.01839834556319e+001
1.33352143216289e+006,2.80674202931628e+000,-1.02574755741878e+001
1.33659551654601e+006,2.81783439803256e+000,-1.03314980116846e+001
1.33967668742550e+006,2.82895548301211e+000,-1.04060545218870e+001
1.34276496113743e+006,2.84010513063961e+000,-1.04811488806684e+001
1.34586035405551e+006,2.85128318275939e+000,-1.05567848859926e+001
1.34896288259121e+006,2.86248947660429e+000,-1.06329663579081e+001
1.35207256319384e+006,2.87372384472313e+000,-1.07096971385286e+001
1.35518941235060e+006,2.88498611490713e+000,-1.07869810920070e+001
1.35831344658671e+006,2.89627611011578e+000,-1.08648221045108e+001
1.36144468246551e+006,2.90759364840150e+000,-1.09432240841856e+001
1.36458313658848e+006,2.91893854283383e+000,-1.10221909611213e+001
1.36772882559540e+006,2.93031060142224e+000,-1.11017266873053e+001
