Freq.	V(vout)
3.46736850452535e+003	(5.11223354780563e+001dB,1.78308700388849e+002°)
3.49408393439410e+003	(5.11222997192748e+001dB,1.78295672579074e+002°)
3.52100520168456e+003	(5.11222634076021e+001dB,1.78282544470199e+002°)
3.54813389233579e+003	(5.11222265344936e+001dB,1.78269315291248e+002°)
3.57547160450625e+003	(5.11221890912732e+001dB,1.78255984265347e+002°)
3.60301994866789e+003	(5.11221510691304e+001dB,1.78242550609679e+002°)
3.63078054770105e+003	(5.11221124591185e+001dB,1.78229013535441e+002°)
3.65875503699007e+003	(5.11220732521535e+001dB,1.78215372247795e+002°)
3.68694506451962e+003	(5.11220334390102e+001dB,1.78201625945827e+002°)
3.71535229097177e+003	(5.11219930103215e+001dB,1.78187773822500e+002°)
3.74397838982385e+003	(5.11219519565757e+001dB,1.78173815064604e+002°)
3.77282504744704e+003	(5.11219102681141e+001dB,1.78159748852716e+002°)
3.80189396320565e+003	(5.11218679351291e+001dB,1.78145574361150e+002°)
3.83118684955733e+003	(5.11218249476615e+001dB,1.78131290757907e+002°)
3.86070543215386e+003	(5.11217812955987e+001dB,1.78116897204635e+002°)
3.89045144994285e+003	(5.11217369686721e+001dB,1.78102392856573e+002°)
3.92042665527020e+003	(5.11216919564535e+001dB,1.78087776862509e+002°)
3.95063281398328e+003	(5.11216462483554e+001dB,1.78073048364729e+002°)
3.98107170553502e+003	(5.11215998336258e+001dB,1.78058206498967e+002°)
4.01174512308867e+003	(5.11215527013475e+001dB,1.78043250394359e+002°)
4.04265487362349e+003	(5.11215048404338e+001dB,1.78028179173393e+002°)
4.07380277804117e+003	(5.11214562396283e+001dB,1.78012991951855e+002°)
4.10519067127313e+003	(5.11214068875000e+001dB,1.77997687838784e+002°)
4.13682040238856e+003	(5.11213567724413e+001dB,1.77982265936421e+002°)
4.16869383470340e+003	(5.11213058826665e+001dB,1.77966725340153e+002°)
4.20081284589012e+003	(5.11212542062069e+001dB,1.77951065138468e+002°)
4.23317932808826e+003	(5.11212017309105e+001dB,1.77935284412900e+002°)
4.26579518801598e+003	(5.11211484444364e+001dB,1.77919382237977e+002°)
4.29866234708233e+003	(5.11210943342545e+001dB,1.77903357681171e+002°)
4.33178274150047e+003	(5.11210393876408e+001dB,1.77887209802843e+002°)
4.36515832240171e+003	(5.11209835916749e+001dB,1.77870937656191e+002°)
4.39879105595049e+003	(5.11209269332381e+001dB,1.77854540287196e+002°)
4.43268292346014e+003	(5.11208693990079e+001dB,1.77838016734569e+002°)
4.46683592150969e+003	(5.11208109754575e+001dB,1.77821366029697e+002°)
4.50125206206139e+003	(5.11207516488509e+001dB,1.77804587196586e+002°)
4.53593337257933e+003	(5.11206914052406e+001dB,1.77787679251810e+002°)
4.57088189614881e+003	(5.11206302304639e+001dB,1.77770641204452e+002°)
4.60609969159672e+003	(5.11205681101394e+001dB,1.77753472056051e+002°)
4.64158883361284e+003	(5.11205050296645e+001dB,1.77736170800546e+002°)
4.67735141287204e+003	(5.11204409742112e+001dB,1.77718736424217e+002°)
4.71338953615747e+003	(5.11203759287226e+001dB,1.77701167905630e+002°)
4.74970532648462e+003	(5.11203098779106e+001dB,1.77683464215580e+002°)
4.78630092322645e+003	(5.11202428062500e+001dB,1.77665624317032e+002°)
4.82317848223937e+003	(5.11201746979776e+001dB,1.77647647165065e+002°)
4.86034017599028e+003	(5.11201055370865e+001dB,1.77629531706813e+002°)
4.89778819368453e+003	(5.11200353073232e+001dB,1.77611276881405e+002°)
4.93552474139487e+003	(5.11199639921840e+001dB,1.77592881619906e+002°)
4.97355204219146e+003	(5.11198915749104e+001dB,1.77574344845259e+002°)
5.01187233627279e+003	(5.11198180384859e+001dB,1.77555665472225e+002°)
5.05048788109766e+003	(5.11197433656317e+001dB,1.77536842407321e+002°)
5.08940095151816e+003	(5.11196675388026e+001dB,1.77517874548759e+002°)
5.12861383991372e+003	(5.11195905401842e+001dB,1.77498760786386e+002°)
5.16812885632611e+003	(5.11195123516855e+001dB,1.77479500001625e+002°)
5.20794832859554e+003	(5.11194329549382e+001dB,1.77460091067407e+002°)
5.24807460249780e+003	(5.11193523312913e+001dB,1.77440532848113e+002°)
5.28851004188245e+003	(5.11192704618057e+001dB,1.77420824199511e+002°)
5.32925702881208e+003	(5.11191873272510e+001dB,1.77400963968691e+002°)
5.37031796370260e+003	(5.11191029081004e+001dB,1.77380950994001e+002°)
5.41169526546471e+003	(5.11190171845264e+001dB,1.77360784104988e+002°)
5.45339137164635e+003	(5.11189301363964e+001dB,1.77340462122325e+002°)
5.49540873857633e+003	(5.11188417432674e+001dB,1.77319983857754e+002°)
5.53774984150898e+003	(5.11187519843819e+001dB,1.77299348114017e+002°)
5.58041717477005e+003	(5.11186608386628e+001dB,1.77278553684790e+002°)
5.62341325190357e+003	(5.11185682847085e+001dB,1.77257599354618e+002°)
5.66674060582000e+003	(5.11184743007876e+001dB,1.77236483898848e+002°)
5.71040178894535e+003	(5.11183788648344e+001dB,1.77215206083563e+002°)
5.75439937337165e+003	(5.11182819544443e+001dB,1.77193764665513e+002°)
5.79873595100840e+003	(5.11181835468662e+001dB,1.77172158392047e+002°)
5.84341413373526e+003	(5.11180836190004e+001dB,1.77150386001046e+002°)
5.88843655355598e+003	(5.11179821473912e+001dB,1.77128446220855e+002°)
5.93380586275337e+003	(5.11178791082217e+001dB,1.77106337770212e+002°)
5.97952473404561e+003	(5.11177744773091e+001dB,1.77084059358178e+002°)
6.02559586074367e+003	(5.11176682300978e+001dB,1.77061609684069e+002°)
6.07202195690998e+003	(5.11175603416555e+001dB,1.77038987437385e+002°)
6.11880575751831e+003	(5.11174507866656e+001dB,1.77016191297739e+002°)
6.16595001861492e+003	(5.11173395394221e+001dB,1.76993219934783e+002°)
6.21345751748085e+003	(5.11172265738237e+001dB,1.76970072008142e+002°)
6.26133105279562e+003	(5.11171118633685e+001dB,1.76946746167336e+002°)
6.30957344480203e+003	(5.11169953811458e+001dB,1.76923241051712e+002°)
6.35818753547233e+003	(5.11168770998323e+001dB,1.76899555290367e+002°)
6.40717618867564e+003	(5.11167569916840e+001dB,1.76875687502076e+002°)
6.45654229034666e+003	(5.11166350285303e+001dB,1.76851636295221e+002°)
6.50628874865568e+003	(5.11165111817683e+001dB,1.76827400267712e+002°)
6.55641849417989e+003	(5.11163854223549e+001dB,1.76802978006913e+002°)
6.60693448007607e+003	(5.11162577208005e+001dB,1.76778368089570e+002°)
6.65783968225447e+003	(5.11161280471627e+001dB,1.76753569081732e+002°)
6.70913709955422e+003	(5.11159963710400e+001dB,1.76728579538677e+002°)
6.76082975391993e+003	(5.11158626615615e+001dB,1.76703398004833e+002°)
6.81292069057972e+003	(5.11157268873841e+001dB,1.76678023013703e+002°)
6.86541297822466e+003	(5.11155890166828e+001dB,1.76652453087786e+002°)
6.91830970918948e+003	(5.11154490171435e+001dB,1.76626686738502e+002°)
6.97161399963479e+003	(5.11153068559558e+001dB,1.76600722466109e+002°)
7.02532898973064e+003	(5.11151624998061e+001dB,1.76574558759628e+002°)
7.07945784384150e+003	(5.11150159148688e+001dB,1.76548194096763e+002°)
7.13400375071268e+003	(5.11148670667992e+001dB,1.76521626943818e+002°)
7.18896992365819e+003	(5.11147159207255e+001dB,1.76494855755624e+002°)
7.24435960075002e+003	(5.11145624412408e+001dB,1.76467878975449e+002°)
7.30017604500890e+003	(5.11144065923948e+001dB,1.76440695034927e+002°)
7.35642254459654e+003	(5.11142483376853e+001dB,1.76413302353966e+002°)
7.41310241300930e+003	(5.11140876400504e+001dB,1.76385699340677e+002°)
7.47021898927344e+003	(5.11139244618600e+001dB,1.76357884391283e+002°)
7.52777563814179e+003	(5.11137587649059e+001dB,1.76329855890040e+002°)
7.58577575029197e+003	(5.11135905103951e+001dB,1.76301612209153e+002°)
7.64422274252613e+003	(5.11134196589388e+001dB,1.76273151708695e+002°)
7.70312005797228e+003	(5.11132461705450e+001dB,1.76244472736517e+002°)
7.76247116628705e+003	(5.11130700046081e+001dB,1.76215573628168e+002°)
7.82227956386016e+003	(5.11128911199008e+001dB,1.76186452706812e+002°)
7.88254877402035e+003	(5.11127094745629e+001dB,1.76157108283135e+002°)
7.94328234724295e+003	(5.11125250260941e+001dB,1.76127538655268e+002°)
8.00448386135906e+003	(5.11123377313420e+001dB,1.76097742108694e+002°)
8.06615692176628e+003	(5.11121475464938e+001dB,1.76067716916165e+002°)
8.12830516164114e+003	(5.11119544270653e+001dB,1.76037461337613e+002°)
8.19093224215312e+003	(5.11117583278913e+001dB,1.76006973620066e+002°)
8.25404185268033e+003	(5.11115592031147e+001dB,1.75976251997555e+002°)
8.31763771102686e+003	(5.11113570061772e+001dB,1.75945294691028e+002°)
8.38172356364177e+003	(5.11111516898066e+001dB,1.75914099908264e+002°)
8.44630318583984e+003	(5.11109432060085e+001dB,1.75882665843780e+002°)
8.51138038202392e+003	(5.11107315060533e+001dB,1.75850990678741e+002°)
8.57695898590910e+003	(5.11105165404667e+001dB,1.75819072580875e+002°)
8.64304286074852e+003	(5.11102982590169e+001dB,1.75786909704378e+002°)
8.70963589956097e+003	(5.11100766107039e+001dB,1.75754500189824e+002°)
8.77674202536022e+003	(5.11098515437486e+001dB,1.75721842164076e+002°)
8.84436519138616e+003	(5.11096230055801e+001dB,1.75688933740194e+002°)
8.91250938133762e+003	(5.11093909428233e+001dB,1.75655773017340e+002°)
8.98117860960711e+003	(5.11091553012874e+001dB,1.75622358080689e+002°)
9.05037692151729e+003	(5.11089160259551e+001dB,1.75588687001337e+002°)
9.12010839355927e+003	(5.11086730609670e+001dB,1.75554757836203e+002°)
9.19037713363277e+003	(5.11084263496113e+001dB,1.75520568627943e+002°)
9.26118728128811e+003	(5.11081758343098e+001dB,1.75486117404848e+002°)
9.33254300797009e+003	(5.11079214566056e+001dB,1.75451402180758e+002°)
9.40444851726370e+003	(5.11076631571497e+001dB,1.75416420954963e+002°)
9.47690804514178e+003	(5.11074008756863e+001dB,1.75381171712106e+002°)
9.54992586021454e+003	(5.11071345510418e+001dB,1.75345652422095e+002°)
9.62350626398107e+003	(5.11068641211082e+001dB,1.75309861040002e+002°)
9.69765359108268e+003	(5.11065895228308e+001dB,1.75273795505966e+002°)
9.77237220955830e+003	(5.11063106921935e+001dB,1.75237453745104e+002°)
9.84766652110178e+003	(5.11060275642038e+001dB,1.75200833667408e+002°)
9.92354096132120e+003	(5.11057400728793e+001dB,1.75163933167651e+002°)
1.00000000000002e+004	(5.11054481512314e+001dB,1.75126750125288e+002°)
1.00770481413612e+004	(5.11051517312525e+001dB,1.75089282404363e+002°)
1.01546899243310e+004	(5.11048507438972e+001dB,1.75051527853408e+002°)
1.02329299228077e+004	(5.11045451190706e+001dB,1.75013484305344e+002°)
1.03117727459308e+004	(5.11042347856095e+001dB,1.74975149577388e+002°)
1.03912230383519e+004	(5.11039196712684e+001dB,1.74936521470949e+002°)
1.04712854805092e+004	(5.11035997027019e+001dB,1.74897597771533e+002°)
1.05519647889026e+004	(5.11032748054501e+001dB,1.74858376248644e+002°)
1.06332657163718e+004	(5.11029449039191e+001dB,1.74818854655683e+002°)
1.07151930523763e+004	(5.11026099213674e+001dB,1.74779030729851e+002°)
1.07977516232773e+004	(5.11022697798856e+001dB,1.74738902192046e+002°)
1.08809462926225e+004	(5.11019244003823e+001dB,1.74698466746770e+002°)
1.09647819614321e+004	(5.11015737025624e+001dB,1.74657722082021e+002°)
1.10492635684878e+004	(5.11012176049130e+001dB,1.74616665869199e+002°)
1.11343960906238e+004	(5.11008560246831e+001dB,1.74575295763005e+002°)
1.12201845430199e+004	(5.11004888778660e+001dB,1.74533609401338e+002°)
1.13066339794966e+004	(5.11001160791798e+001dB,1.74491604405196e+002°)
1.13937494928136e+004	(5.10997375420499e+001dB,1.74449278378576e+002°)
1.14815362149691e+004	(5.10993531785878e+001dB,1.74406628908375e+002°)
1.15699993175024e+004	(5.10989628995736e+001dB,1.74363653564285e+002°)
1.16591440117986e+004	(5.10985666144347e+001dB,1.74320349898694e+002°)
1.17489755493955e+004	(5.10981642312266e+001dB,1.74276715446589e+002°)
1.18394992222933e+004	(5.10977556566123e+001dB,1.74232747725448e+002°)
1.19307203632656e+004	(5.10973407958417e+001dB,1.74188444235145e+002°)
1.20226443461744e+004	(5.10969195527305e+001dB,1.74143802457847e+002°)
1.21152765862861e+004	(5.10964918296396e+001dB,1.74098819857910e+002°)
1.22086225405910e+004	(5.10960575274528e+001dB,1.74053493881784e+002°)
1.23026877081241e+004	(5.10956165455551e+001dB,1.74007821957909e+002°)
1.23974776302897e+004	(5.10951687818118e+001dB,1.73961801496611e+002°)
1.24929978911876e+004	(5.10947141325443e+001dB,1.73915429890009e+002°)
1.25892541179419e+004	(5.10942524925079e+001dB,1.73868704511904e+002°)
1.26862519810329e+004	(5.10937837548703e+001dB,1.73821622717690e+002°)
1.27839971946305e+004	(5.10933078111857e+001dB,1.73774181844243e+002°)
1.28824955169316e+004	(5.10928245513728e+001dB,1.73726379209828e+002°)
1.29817527504988e+004	(5.10923338636905e+001dB,1.73678212113996e+002°)
1.30817747426022e+004	(5.10918356347133e+001dB,1.73629677837482e+002°)
1.31825673855644e+004	(5.10913297493064e+001dB,1.73580773642111e+002°)
1.32841366171068e+004	(5.10908160906008e+001dB,1.73531496770692e+002°)
1.33864884207002e+004	(5.10902945399687e+001dB,1.73481844446925e+002°)
1.34896288259168e+004	(5.10897649769966e+001dB,1.73431813875295e+002°)
1.35935639087856e+004	(5.10892272794600e+001dB,1.73381402240982e+002°)
1.36982997921500e+004	(5.10886813232962e+001dB,1.73330606709755e+002°)
1.38038426460292e+004	(5.10881269825787e+001dB,1.73279424427878e+002°)
1.39101986879808e+004	(5.10875641294882e+001dB,1.73227852522012e+002°)
1.40173741834680e+004	(5.10869926342873e+001dB,1.73175888099117e+002°)
1.41253754462279e+004	(5.10864123652910e+001dB,1.73123528246357e+002°)
1.42342088386437e+004	(5.10858231888385e+001dB,1.73070770031002e+002°)
1.43438807721200e+004	(5.10852249692657e+001dB,1.73017610500335e+002°)
1.44543977074596e+004	(5.10846175688743e+001dB,1.72964046681551e+002°)
1.45657661552449e+004	(5.10840008479043e+001dB,1.72910075581671e+002°)
1.46779926762210e+004	(5.10833746645025e+001dB,1.72855694187441e+002°)
1.47910838816824e+004	(5.10827388746936e+001dB,1.72800899465243e+002°)
1.49050464338623e+004	(5.10820933323485e+001dB,1.72745688360998e+002°)
1.50198870463252e+004	(5.10814378891535e+001dB,1.72690057800079e+002°)
1.51356124843624e+004	(5.10807723945798e+001dB,1.72634004687217e+002°)
1.52522295653905e+004	(5.10800966958501e+001dB,1.72577525906411e+002°)
1.53697451593531e+004	(5.10794106379073e+001dB,1.72520618320837e+002°)
1.54881661891252e+004	(5.10787140633812e+001dB,1.72463278772762e+002°)
1.56074996309215e+004	(5.10780068125560e+001dB,1.72405504083456e+002°)
1.57277525147070e+004	(5.10772887233367e+001dB,1.72347291053100e+002°)
1.58489319246115e+004	(5.10765596312134e+001dB,1.72288636460707e+002°)
1.59710449993464e+004	(5.10758193692295e+001dB,1.72229537064032e+002°)
1.60940989326257e+004	(5.10750677679445e+001dB,1.72169989599491e+002°)
1.62181009735897e+004	(5.10743046553997e+001dB,1.72109990782076e+002°)
1.63430584272318e+004	(5.10735298570823e+001dB,1.72049537305275e+002°)
1.64689786548291e+004	(5.10727431958892e+001dB,1.71988625840991e+002°)
1.65958690743760e+004	(5.10719444920898e+001dB,1.71927253039460e+002°)
