Freq.	V(vout)
Step Information: Run=1  (Run: 1/100)
2.88403150312663e+003	(-1.09766418260360e+000dB,-1.10163452413513e+002°)
2.90625242982089e+003	(-1.15372839834187e+000dB,-1.11180876596556e+002°)
2.92864456462526e+003	(-1.21167286303652e+000dB,-1.12204063398198e+002°)
2.95120922666641e+003	(-1.27152948302236e+000dB,-1.13232770890754e+002°)
2.97394774523463e+003	(-1.33332898293233e+000dB,-1.14266746668318e+002°)
2.99686145986215e+003	(-1.39710080621387e+000dB,-1.15305728153037e+002°)
3.01995172040204e+003	(-1.46287301754647e+000dB,-1.16349442950503e+002°)
3.04321988710775e+003	(-1.53067220780816e+000dB,-1.17397609253944e+002°)
3.06666733071321e+003	(-1.60052340224210e+000dB,-1.18449936296456e+002°)
3.09029543251362e+003	(-1.67244997247412e+000dB,-1.19506124850101e+002°)
3.11410558444679e+003	(-1.74647355302168e+000dB,-1.20565867770229e+002°)
3.13809918917516e+003	(-1.82261396291854e+000dB,-1.21628850582992e+002°)
3.16227766016841e+003	(-1.90088913305432e+000dB,-1.22694752113537e+002°)
3.18664242178676e+003	(-1.98131503979658e+000dB,-1.23763245151998e+002°)
3.21119490936485e+003	(-2.06390564542263e+000dB,-1.24833997153982e+002°)
3.23593656929631e+003	(-2.14867284584252e+000dB,-1.25906670971891e+002°)
3.26086885911896e+003	(-2.23562642604081e+000dB,-1.26980925613090e+002°)
3.28599324760069e+003	(-2.32477402360566e+000dB,-1.28056417020620e+002°)
3.31131121482594e+003	(-2.41612110064959e+000dB,-1.29132798871933e+002°)
3.33682425228297e+003	(-2.50967092435735e+000dB,-1.30209723390905e+002°)
3.36253386295166e+003	(-2.60542455632375e+000dB,-1.31286842168223e+002°)
3.38844156139206e+003	(-2.70338085077097e+000dB,-1.32363806985180e+002°)
3.41454887383364e+003	(-2.80353646165736e+000dB,-1.33440270635847e+002°)
3.44085733826517e+003	(-2.90588585861520e+000dB,-1.34515887742618e+002°)
3.46736850452535e+003	(-3.01042135157907e+000dB,-1.35590315560199e+002°)
3.49408393439410e+003	(-3.11713312389317e+000dB,-1.36663214763248e+002°)
3.52100520168456e+003	(-3.22600927361701e+000dB,-1.37734250213051e+002°)
3.54813389233579e+003	(-3.33703586268146e+000dB,-1.38803091698870e+002°)
3.57547160450625e+003	(-3.45019697348749e+000dB,-1.39869414649835e+002°)
3.60301994866789e+003	(-3.56547477248371e+000dB,-1.40932900813648e+002°)
3.63078054770105e+003	(-3.68284958021027e+000dB,-1.41993238898637e+002°)
3.65875503699007e+003	(-3.80229994725497e+000dB,-1.43050125176153e+002°)
3.68694506451962e+003	(-3.92380273553222e+000dB,-1.44103264040672e+002°)
3.71535229097177e+003	(-4.04733320426867e+000dB,-1.45152368525401e+002°)
3.74397838982385e+003	(-4.17286510006011e+000dB,-1.46197160771622e+002°)
3.77282504744704e+003	(-4.30037075035182e+000dB,-1.47237372450435e+002°)
3.80189396320565e+003	(-4.42982115969107e+000dB,-1.48272745136019e+002°)
3.83118684955733e+003	(-4.56118610810247e+000dB,-1.49303030629915e+002°)
3.86070543215386e+003	(-4.69443425094725e+000dB,-1.50327991236303e+002°)
3.89045144994285e+003	(-4.82953321964298e+000dB,-1.51347399988567e+002°)
3.92042665527020e+003	(-4.96644972264228e+000dB,-1.52361040827886e+002°)
3.95063281398328e+003	(-5.10514964609587e+000dB,-1.53368708734864e+002°)
3.98107170553502e+003	(-5.24559815365624e+000dB,-1.54370209815570e+002°)
4.01174512308867e+003	(-5.38775978491389e+000dB,-1.55365361343619e+002°)
4.04265487362349e+003	(-5.53159855199558e+000dB,-1.56353991760168e+002°)
4.07380277804117e+003	(-5.67707803389491e+000dB,-1.57335940633934e+002°)
4.10519067127313e+003	(-5.82416146814693e+000dB,-1.58311058583489e+002°)
4.13682040238856e+003	(-5.97281183950292e+000dB,-1.59279207164253e+002°)
4.16869383470340e+003	(-6.12299196530313e+000dB,-1.60240258722705e+002°)
4.20081284589012e+003	(-6.27466457729019e+000dB,-1.61194096220417e+002°)
4.23317932808826e+003	(-6.42779239964753e+000dB,-1.62140613030548e+002°)
4.26579518801598e+003	(-6.58233822308870e+000dB,-1.63079712709464e+002°)
4.29866234708233e+003	(-6.73826497486351e+000dB,-1.64011308746144e+002°)
4.33178274150047e+003	(-6.89553578458481e+000dB,-1.64935324291994e+002°)
4.36515832240171e+003	(-7.05411404581529e+000dB,-1.65851691873631e+002°)
4.39879105595049e+003	(-7.21396347338698e+000dB,-1.66760353091137e+002°)
4.43268292346014e+003	(-7.37504815645740e+000dB,-1.67661258304195e+002°)
4.46683592150969e+003	(-7.53733260733376e+000dB,-1.68554366308406e+002°)
4.50125206206139e+003	(-7.70078180612243e+000dB,-1.69439644003969e+002°)
4.53593337257933e+003	(-7.86536124128355e+000dB,-1.70317066058813e+002°)
4.57088189614881e+003	(-8.03103694619015e+000dB,-1.71186614568096e+002°)
4.60609969159672e+003	(-8.19777553180889e+000dB,-1.72048278711887e+002°)
4.64158883361284e+003	(-8.36554421563422e+000dB,-1.72902054412699e+002°)
4.67735141287204e+003	(-8.53431084701941e+000dB,-1.73747943994394e+002°)
4.71338953615747e+003	(-8.70404392905871e+000dB,-1.74585955843859e+002°)
4.74970532648462e+003	(-8.87471263718161e+000dB,-1.75416104076712e+002°)
4.78630092322645e+003	(-9.04628683462704e+000dB,-1.76238408208155e+002°)
4.82317848223937e+003	(-9.21873708496794e+000dB,-1.77052892829982e+002°)
4.86034017599028e+003	(-9.39203466185986e+000dB,-1.77859587294607e+002°)
4.89778819368453e+003	(-9.56615155618705e+000dB,-1.78658525406879e+002°)
4.93552474139487e+003	(-9.74106048077927e+000dB,-1.79449745124321e+002°)
4.97355204219146e+003	(-9.91673487287037e+000dB,1.79766711733660e+002°)
5.01187233627279e+003	(-1.00931488944667e+001dB,1.78990799767151e+002°)
5.05048788109766e+003	(-1.02702774307896e+001dB,1.78222470267345e+002°)
5.08940095151816e+003	(-1.04480960869509e+001dB,1.77461671478123e+002°)
5.12861383991372e+003	(-1.06265811830167e+001dB,1.76708348847412e+002°)
5.16812885632611e+003	(-1.08057097476068e+001dB,1.75962445268205e+002°)
5.20794832859554e+003	(-1.09854595101721e+001dB,1.75223901309177e+002°)
5.24807460249780e+003	(-1.11658088920860e+001dB,1.74492655434917e+002°)
