Freq.	V(vo)/V(Vi)
1.90546071796323e+002	(6.96290402037466e-002dB,-1.74325137381082e+002°)
1.94984459975803e+002	(7.28918451154399e-002dB,-1.74194625702391e+002°)
1.99526231496887e+002	(7.63062762104913e-002dB,-1.74061192238461e+002°)
2.04173794466952e+002	(7.98792757769201e-002dB,-1.73924777216635e+002°)
2.08929613085403e+002	(8.36180941198830e-002dB,-1.73785320044059e+002°)
2.13796208950222e+002	(8.75303022993164e-002dB,-1.73642759327075e+002°)
2.18776162394954e+002	(9.16238053061656e-002dB,-1.73497032893532e+002°)
2.23872113856832e+002	(9.59068556840102e-002dB,-1.73348077818234e+002°)
2.29086765276776e+002	(1.00388067601396e-001dB,-1.73195830451749e+002°)
2.34422881531991e+002	(1.05076431379948e-001dB,-1.73040226452806e+002°)
2.39883291901947e+002	(1.09981328481308e-001dB,-1.72881200824537e+002°)
2.45470891568501e+002	(1.15112546955672e-001dB,-1.72718687954826e+002°)
2.51188643150956e+002	(1.20480297352315e-001dB,-1.72552621661026e+002°)
2.57039578276885e+002	(1.26095229091661e-001dB,-1.72382935239352e+002°)
2.63026799189536e+002	(1.31968447296150e-001dB,-1.72209561519229e+002°)
2.69153480392690e+002	(1.38111530075362e-001dB,-1.72032432922922e+002°)
2.75422870333815e+002	(1.44536546258806e-001dB,-1.71851481530772e+002°)
2.81838293126443e+002	(1.51256073566981e-001dB,-1.71666639152381e+002°)
2.88403150312659e+002	(1.58283217209050e-001dB,-1.71477837404094e+002°)
2.95120922666637e+002	(1.65631628892334e-001dB,-1.71285007793152e+002°)
3.01995172040200e+002	(1.73315526225661e-001dB,-1.71088081808895e+002°)
3.09029543251357e+002	(1.81349712495319e-001dB,-1.70886991021404e+002°)
3.16227766016836e+002	(1.89749596788399e-001dB,-1.70681667187995e+002°)
3.23593656929626e+002	(1.98531214434431e-001dB,-1.70472042367967e+002°)
3.31131121482589e+002	(2.07711247731754e-001dB,-1.70258049046046e+002°)
3.38844156139200e+002	(2.17307046920609e-001dB,-1.70039620264940e+002°)
3.46736850452529e+002	(2.27336651359555e-001dB,-1.69816689767467e+002°)
3.54813389233573e+002	(2.37818810856917e-001dB,-1.69589192148684e+002°)
3.63078054770099e+002	(2.48773007103022e-001dB,-1.69357063018486e+002°)
3.71535229097170e+002	(2.60219475143029e-001dB,-1.69120239175109e+002°)
3.80189396320558e+002	(2.72179224824047e-001dB,-1.68878658790007e+002°)
3.89045144994278e+002	(2.84674062143292e-001dB,-1.68632261604536e+002°)
3.98107170553494e+002	(2.97726610417400e-001dB,-1.68380989138902e+002°)
4.07380277804110e+002	(3.11360331185593e-001dB,-1.68124784913783e+002°)
4.16869383470332e+002	(3.25599544751990e-001dB,-1.67863594685064e+002°)
4.26579518801589e+002	(3.40469450264758e-001dB,-1.67597366692073e+002°)
4.36515832240163e+002	(3.55996145221815e-001dB,-1.67326051919688e+002°)
4.46683592150960e+002	(3.72206644284824e-001dB,-1.67049604374679e+002°)
4.57088189614872e+002	(3.89128897275242e-001dB,-1.66767981376582e+002°)
4.67735141287195e+002	(4.06791806217976e-001dB,-1.66481143863388e+002°)
4.78630092322635e+002	(4.25225241290437e-001dB,-1.66189056712287e+002°)
4.89778819368443e+002	(4.44460055526619e-001dB,-1.65891689075620e+002°)
5.01187233627268e+002	(4.64528098118793e-001dB,-1.65589014732188e+002°)
5.12861383991361e+002	(4.85462226151688e-001dB,-1.65281012453953e+002°)
5.24807460249769e+002	(5.07296314597980e-001dB,-1.64967666388121e+002°)
5.37031796370249e+002	(5.30065264397329e-001dB,-1.64648966454510e+002°)
5.49540873857620e+002	(5.53805008436792e-001dB,-1.64324908758014e+002°)
5.62341325190345e+002	(5.78552515245398e-001dB,-1.63995496015898e+002°)
5.75439937337152e+002	(6.04345790213497e-001dB,-1.63660737999523e+002°)
5.88843655355584e+002	(6.31223874145070e-001dB,-1.63320651990042e+002°)
6.02559586074353e+002	(6.59226838951581e-001dB,-1.62975263247440e+002°)
6.16595001861477e+002	(6.88395780297137e-001dB,-1.62624605492222e+002°)
6.30957344480188e+002	(7.18772807008333e-001dB,-1.62268721398896e+002°)
6.45654229034650e+002	(7.50401027067919e-001dB,-1.61907663100278e+002°)
6.60693448007591e+002	(7.83324530019056e-001dB,-1.61541492701541e+002°)
6.76082975391976e+002	(8.17588365617520e-001dB,-1.61170282802760e+002°)
6.91830970918931e+002	(8.53238518582427e-001dB,-1.60794117028621e+002°)
7.07945784384132e+002	(8.90321879311829e-001dB,-1.60413090563804e+002°)
7.24435960074984e+002	(9.28886210448394e-001dB,-1.60027310692454e+002°)
7.41310241300911e+002	(9.68980109202593e-001dB,-1.59636897340039e+002°)
7.58577575029177e+002	(1.01065296536551e+000dB,-1.59241983615792e+002°)
7.76247116628685e+002	(1.05395491497198e+000dB,-1.58842716353864e+002°)
7.94328234724275e+002	(1.09893678960532e+000dB,-1.58439256651231e+002°)
8.12830516164092e+002	(1.14565006136997e+000dB,-1.58031780400389e+002°)
8.31763771102664e+002	(1.19414678359440e+000dB,-1.57620478814820e+002°)
8.51138038202369e+002	(1.24447952736653e+000dB,-1.57205558945241e+002°)
8.70963589956073e+002	(1.29670131404545e+000dB,-1.56787244184707e+002°)
8.91250938133738e+002	(1.35086554393613e+000dB,-1.56365774760696e+002°)
9.12010839355902e+002	(1.40702592135871e+000dB,-1.55941408212463e+002°)
9.33254300796983e+002	(1.46523637638850e+000dB,-1.55514419852079e+002°)
9.54992586021428e+002	(1.52555098358792e+000dB,-1.55085103207837e+002°)
9.77237220955802e+002	(1.58802387809507e+000dB,-1.54653770448942e+002°)
9.99999999999991e+002	(1.65270916947553e+000dB,-1.54220752790733e+002°)
1.02329299228075e+003	(1.71966085378311e+000dB,-1.53786400880094e+002°)
1.04712854805089e+003	(1.78893272430925e+000dB,-1.53351085161094e+002°)
1.07151930523760e+003	(1.86057828153122e+000dB,-1.52915196221464e+002°)
1.09647819614318e+003	(1.93465064279125e+000dB,-1.52479145121009e+002°)
1.12201845430195e+003	(2.01120245225471e+000dB,-1.52043363703713e+002°)
1.14815362149687e+003	(2.09028579170045e+000dB,-1.51608304895957e+002°)
1.17489755493952e+003	(2.17195209269254e+000dB,-1.51174442993980e+002°)
1.20226443461740e+003	(2.25625205066527e+000dB,-1.50742273944511e+002°)
1.23026877081237e+003	(2.34323554142310e+000dB,-1.50312315623328e+002°)
1.25892541179416e+003	(2.43295154051264e+000dB,-1.49885108117351e+002°)
1.28824955169312e+003	(2.52544804586128e+000dB,-1.49461214016810e+002°)
1.31825673855640e+003	(2.62077200399838e+000dB,-1.49041218724940e+002°)
1.34896288259164e+003	(2.71896924007582e+000dB,-1.48625730793655e+002°)
1.38038426460287e+003	(2.82008439178533e+000dB,-1.48215382294602e+002°)
1.41253754462274e+003	(2.92416084712758e+000dB,-1.47810829236024e+002°)
1.44543977074591e+003	(3.03124068582231e+000dB,-1.47412752036831e+002°)
1.47910838816819e+003	(3.14136462395654e+000dB,-1.47021856070298e+002°)
1.51356124843619e+003	(3.25457196124793e+000dB,-1.46638872290768e+002°)
1.54881661891247e+003	(3.37090053005059e+000dB,-1.46264557957716e+002°)
1.58489319246110e+003	(3.49038664494745e+000dB,-1.45899697472446e+002°)
1.62181009735891e+003	(3.61306505145543e+000dB,-1.45545103343583e+002°)
1.65958690743754e+003	(3.73896887201122e+000dB,-1.45201617298357e+002°)
1.69824365246173e+003	(3.86812954700447e+000dB,-1.44870111557425e+002°)
1.73780082874936e+003	(4.00057676817523e+000dB,-1.44551490291675e+002°)
1.77827941003891e+003	(4.13633840118790e+000dB,-1.44246691280000e+002°)
1.81970085860997e+003	(4.27544039362778e+000dB,-1.43956687787476e+002°)
1.86208713666285e+003	(4.41790666403076e+000dB,-1.43682490683619e+002°)
1.90546071796323e+003	(4.56375896684091e+000dB,-1.43425150820440e+002°)
1.94984459975803e+003	(4.71301672738495e+000dB,-1.43185761689765e+002°)
1.99526231496886e+003	(4.86569684004347e+000dB,-1.42965462378650e+002°)
2.04173794466951e+003	(5.02181342177207e+000dB,-1.42765440840671e+002°)
2.08929613085402e+003	(5.18137751196545e+000dB,-1.42586937499144e+002°)
2.13796208950221e+003	(5.34439670834741e+000dB,-1.42431249195883e+002°)
2.18776162394953e+003	(5.51087472709017e+000dB,-1.42299733495635e+002°)
2.23872113856832e+003	(5.68081087370095e+000dB,-1.42193813351613e+002°)
2.29086765276775e+003	(5.85419940934158e+000dB,-1.42114982131160e+002°)
2.34422881531990e+003	(6.03102879515609e+000dB,-1.42064808992197e+002°)
2.39883291901947e+003	(6.21128079485657e+000dB,-1.42044944590061e+002°)
2.45470891568501e+003	(6.39492941325906e+000dB,-1.42057127080055e+002°)
2.51188643150955e+003	(6.58193964567537e+000dB,-1.42103188362639e+002°)
2.57039578276884e+003	(6.77226601008189e+000dB,-1.42185060494701e+002°)
2.63026799189535e+003	(6.96585083085747e+000dB,-1.42304782160578e+002°)
2.69153480392689e+003	(7.16262223970260e+000dB,-1.42464505059005e+002°)
2.75422870333814e+003	(7.36249185626949e+000dB,-1.42666500015368e+002°)
2.81838293126442e+003	(7.56535210827032e+000dB,-1.42913162570543e+002°)
2.88403150312658e+003	(7.77107314870901e+000dB,-1.43207017726309e+002°)
2.95120922666635e+003	(7.97949932685774e+000dB,-1.43550723440436e+002°)
3.01995172040198e+003	(8.19044517029353e+000dB,-1.43947072360100e+002°)
3.09029543251356e+003	(8.40369083856437e+000dB,-1.44398991158236e+002°)
3.16227766016835e+003	(8.61897701597037e+000dB,-1.44909536692564e+002°)
3.23593656929625e+003	(8.83599922293728e+000dB,-1.45481888041408e+002°)
3.31131121482588e+003	(9.05440154429538e+000dB,-1.46119333285996e+002°)
3.38844156139199e+003	(9.27376980058494e+000dB,-1.46825249711112e+002°)
